,path,class,label_gran_3,label_gran_5,label_gran_7,label_gran_10,label_gran_20,label_gran_30,label_gran_50,label_gran_70,label_gran_90,label_gran_110,label_gran_130,label_gran_150,label_gran_13,label_gran_15
21775,Shoes/Sneakers and Athletic Shoes/Easy Spirit/7929357.29236.jpg,0,3,21,33,60,464,533,7924,8417,8583,8634,8642,8642,729,1557
25410,Shoes/Sneakers and Athletic Shoes/Reebok/7975527.373616.jpg,0,7,14,19,98,1772,2526,4823,9658,9852,9923,9934,9934,1267,1567
25710,Shoes/Sneakers and Athletic Shoes/adidas/7976430.390489.jpg,0,5,11,15,18,2915,4484,5771,6084,9938,10009,10020,10020,1446,425
42723,Shoes/Flats/Nine West/8053831.589.jpg,5,2,22,66,224,427,4875,8477,9046,9224,9288,9299,9299,602,1219
48338,Boots/Ankle/Irish Setter/8107909.6.jpg,1,0,0,0,146,780,936,4681,4911,4984,5007,5013,5013,1364,1650
12516,Shoes/Flats/Gentle Souls/7785333.2362.jpg,5,3,6,12,23,364,3230,4046,4248,4313,4333,4338,4338,820,715
8673,Shoes/Sneakers and Athletic Shoes/etnies Kids/7657567.90405.jpg,0,5,11,15,148,1851,2655,3291,3444,3493,3511,3513,3513,665,1419
22512,Shoes/Loafers/Calvin Klein/7943199.325.jpg,6,0,31,77,186,3730,6141,8139,8668,8840,8898,8909,8909,569,1415
36028,Boots/Mid-Calf/Twig Kids/8021926.632.jpg,4,0,18,86,318,4298,7242,9871,10569,10785,10860,10871,10871,425,1892
11644,Shoes/Heels/Rieker/7756785.12910.jpg,2,3,9,49,82,109,3565,4487,4708,4777,4799,4805,4805,1447,1117
15236,Boots/Mid-Calf/Polo Ralph Lauren Kids/7834112.365991.jpg,4,5,20,81,264,1088,4506,5799,6112,6211,6244,6251,6251,847,249
39778,Shoes/Sneakers and Athletic Shoes/Vans Kids/8036331.198919.jpg,0,5,11,15,148,1082,9384,13331,14447,14790,14887,14900,14900,1632,2237
18091,Shoes/Sneakers and Athletic Shoes/Ryka/7884232.323523.jpg,0,3,6,24,65,1664,5187,6733,7126,7255,7295,7302,7302,51,738
16940,Shoes/Boat Shoes/Sperry Top-Sider/7871378.14.jpg,11,1,4,18,22,23,232,245,250,255,257,257,257,579,1067
8777,Boots/Ankle/Frye/7659296.301571.jpg,1,1,17,36,74,1783,2544,3136,3279,3327,3345,3347,3347,1139,1097
4418,Shoes/Loafers/Crocs/7434985.39823.jpg,6,7,23,45,76,1129,1444,1700,1764,1789,1795,1796,1796,878,2567
8196,Shoes/Heels/TIC TAC TOES/7644744.3.jpg,2,2,3,3,3,1763,2512,3095,3237,3285,3303,3305,3305,1230,1352
9277,Shoes/Sneakers and Athletic Shoes/Nike/7675942.305066.jpg,0,3,6,24,30,1966,2867,3563,3733,3786,3804,3808,3808,1432,1168
41053,Shoes/Flats/Gabriella Rocha/8043673.376995.jpg,5,6,27,59,222,1746,7330,13682,14843,15201,15299,15312,15312,1732,602
5945,Boots/Ankle/Frye/7550045.55388.jpg,1,1,17,25,31,1069,1884,2246,2341,2375,2385,2386,2386,829,2286
36664,Sandals/Flat/Justin/8024059.3.jpg,3,4,15,20,26,1706,2411,2960,3096,13749,13836,13847,13847,1306,744
2204,Shoes/Sneakers and Athletic Shoes/Vans/7255074.348984.jpg,0,3,6,24,30,415,471,521,533,541,543,543,543,71,243
40009,Shoes/Boat Shoes/GBX/8037369.4854.jpg,11,5,28,85,267,4634,9429,13398,14524,14869,14966,14979,14979,477,873
20451,Sandals/Flat/OluKai/7912003.13837.jpg,3,4,15,20,26,1706,2411,7530,7984,8139,8184,8191,8191,1306,744
39819,Shoes/Sneakers and Athletic Shoes/Vans Kids/8036450.389260.jpg,0,5,11,57,164,5267,9396,13351,14468,14811,14908,14921,14921,952,207
19285,Shoes/Sneakers and Athletic Shoes/Stride Rite/7896904.328629.jpg,0,1,17,36,343,3394,5472,7152,7574,7713,7754,7761,7761,292,2426
40607,Boots/Ankle/UGG/8041773.17498.jpg,1,3,9,49,263,850,6215,8267,8817,8992,9054,9065,9065,1035,1130
29423,Shoes/Sneakers and Athletic Shoes/Reebok/7993655.355087.jpg,0,7,14,19,98,1467,1995,2399,2499,2535,2546,2547,2547,1485,2325
7558,Sandals/Flat/Naot Footwear/7614940.136860.jpg,3,3,21,50,83,1681,2355,2878,3007,3049,3064,3066,3066,1093,516
46872,Sandals/Flat/Stuart Weitzman Kids/8086047.14.jpg,3,7,14,52,160,3459,10421,15158,16497,16911,17024,17038,17038,862,1427
44596,Shoes/Clogs and Mules/Flojos/8068808.3.jpg,9,6,16,48,81,889,8405,14585,15864,16260,16370,16383,16383,942,1496
21371,Shoes/Sneakers and Athletic Shoes/Nike/7925802.386376.jpg,0,1,4,18,22,23,24,25,657,665,668,668,668,579,1067
27322,Shoes/Sneakers and Athletic Shoes/Tsubo/7983011.3.jpg,0,0,18,26,32,3103,4872,6287,7941,8094,8139,8146,8146,800,1327
35933,Boots/Ankle/Nike Kids/8021657.127523.jpg,1,7,14,19,165,978,1225,1631,1691,1716,1722,1723,1723,986,1992
43958,Shoes/Heels/Stuart Weitzman/8063870.89.jpg,2,4,29,75,342,1224,1585,12884,15675,16061,16168,16181,16181,592,990
6291,Boots/Mid-Calf/Kamik/7561847.3.jpg,4,5,12,70,230,689,1484,2398,2498,2534,2545,2546,2546,587,1408
4592,Shoes/Prewalker/pediped/7454276.4947.jpg,13,7,14,52,353,1167,1503,1770,1838,1864,1871,1872,1872,1099,276
22166,Shoes/Sneakers and Athletic Shoes/OluKai Kids/7935536.273290.jpg,0,7,14,19,165,873,1072,3266,8535,8704,8758,8766,8766,849,294
24555,Shoes/Sneakers and Athletic Shoes/Saucony/7970498.37534.jpg,0,4,15,22,79,3915,6536,8793,9392,9581,9651,9662,9662,1145,1649
37342,Boots/Ankle/Vince Camuto/8026450.2188.jpg,1,4,29,76,173,1915,7965,12383,13354,13667,13754,13765,13765,530,1039
1683,Shoes/Sneakers and Athletic Shoes/Vans/7213526.385246.jpg,0,3,6,12,242,522,602,670,693,701,704,704,704,702,12
44380,Shoes/Sneakers and Athletic Shoes/Nike/8067031.386536.jpg,0,4,15,22,79,2125,4199,14536,15805,16198,16308,16321,16321,480,439
38709,Sandals/Flat/Reef/8031226.64421.jpg,3,5,11,57,108,548,640,13038,14102,14438,14533,14546,14546,1851,2414
43703,Shoes/Heels/Robert Clergerie/8061297.84.jpg,2,3,6,7,10,947,1787,14364,15611,15990,16096,16109,16109,1005,1432
5445,Shoes/Oxfords/FootMates/7523098.3.jpg,8,0,0,5,335,1060,1348,1578,1638,1663,1669,1670,1670,1674,2485
29117,Shoes/Sneakers and Athletic Shoes/Sanuk/7992985.158.jpg,0,5,11,57,108,902,1115,10153,10881,11101,11177,11188,11188,1160,2370
34385,Boots/Mid-Calf/rsvp/8015545.6.jpg,4,6,27,59,112,4266,7186,10860,11652,11906,11984,11995,11995,188,2090
27415,Boots/Ankle/Ahnu/7983495.341.jpg,1,3,9,34,236,2060,3008,3750,3932,3989,4008,4012,4012,1444,153
27693,Boots/Ankle/Born/7985939.48670.jpg,1,7,26,51,85,1300,6558,9683,10369,10576,10651,10662,10662,392,369
15638,Boots/Ankle/Nike Kids/7839575.24150.jpg,1,1,4,18,371,1309,4615,5949,6271,6376,6410,6417,6417,103,1585
14682,Shoes/Loafers/Cole Haan/7822863.336.jpg,6,0,8,40,67,77,82,84,85,86,87,87,87,1849,1422
17123,Shoes/Flats/Sam Edelman/7874781.2586.jpg,5,4,25,47,332,1049,3602,4540,4764,4836,4858,4864,4864,1059,286
46124,Shoes/Sneakers and Athletic Shoes/Stride Rite/8080294.3454.jpg,0,1,1,1,147,5196,10321,14969,16281,16689,16801,16814,16814,629,1065
11445,Shoes/Sneakers and Athletic Shoes/Superga/7750481.3.jpg,0,4,25,64,260,866,1064,1221,4641,4710,4732,4738,4738,1154,1775
19739,Sandals/Flat/Romika/7902341.158.jpg,3,3,6,12,94,539,624,695,718,728,731,731,731,1650,2134
40915,Shoes/Flats/Born/8043000.4082.jpg,5,4,25,47,221,418,2645,9759,14795,15152,15250,15263,15263,1515,231
24090,Slippers/Slipper Flats/Haflinger Kids/7968492.275.jpg,10,7,26,84,258,658,6456,8678,9267,9456,9524,9535,9535,139,2103
44232,Shoes/Sneakers and Athletic Shoes/Nike/8064975.385694.jpg,0,4,15,22,79,4776,8257,13818,14995,15361,15464,15477,15477,480,1881
18479,Shoes/Boat Shoes/ECCO/7888897.307.jpg,11,7,26,51,259,3298,5266,6851,7258,7389,7430,7437,7437,310,1478
41240,Boots/Knee High/Joe's Jeans/8044515.261.jpg,7,2,22,60,337,2119,8241,11470,12326,12599,12680,12691,12691,1679,515
40024,Shoes/Oxfords/Allen-Edmonds/8037426.2530.jpg,8,1,17,36,56,1146,6574,13403,14531,14876,14973,14986,14986,195,2251
35137,Shoes/Flats/Earthies/8018548.24682.jpg,5,4,25,47,182,289,316,9643,10319,10524,10599,10610,10610,1518,2407
48509,Boots/Mid-Calf/UGG/8110014.9.jpg,4,1,17,25,117,2292,10603,15529,16918,17346,17472,17486,17486,1339,2282
37662,Shoes/Flats/Kid Express/8028092.2529.jpg,5,5,20,81,357,3045,4748,12744,13770,14093,14182,14195,14195,1522,2070
40140,Boots/Ankle/MIA/8038668.3.jpg,1,6,27,59,112,4266,7186,10860,11652,11906,11984,11995,11995,188,2090
21636,Shoes/Clogs and Mules/Chaco Kids/7927781.18.jpg,9,7,19,29,363,2581,5978,7878,8366,8532,8582,8589,8589,1626,2221
48410,Boots/Ankle/Bandolino/8108594.687.jpg,1,3,21,55,262,627,6180,8205,8750,8925,8987,8998,8998,1249,2453
43211,Shoes/Sneakers and Athletic Shoes/Sanuk/8058004.2105.jpg,0,6,16,48,81,768,9913,14249,15483,15858,15964,15977,15977,1363,2203
14983,Boots/Ankle/Florsheim/7829614.72.jpg,1,1,2,2,389,2889,4430,5695,6000,6097,6130,6137,6137,941,1058
35135,Shoes/Flats/Earthies/8018548.3.jpg,5,4,25,47,182,289,316,9643,10319,10524,10599,10610,10610,1518,2407
40098,Sandals/Flat/Onex/8038171.6519.jpg,3,4,15,20,209,4681,9446,13425,14553,14900,14997,15010,15010,710,923
47397,Shoes/Loafers/Chinese Laundry/8091533.429.jpg,6,6,27,74,167,4420,7527,10322,16631,17053,17170,17184,17184,1074,2345
42494,Shoes/Heels/FIEL/8052040.399604.jpg,2,3,7,8,9,2376,6940,11040,15271,15640,15745,15758,15758,29,87
47311,Sandals/Flat/Franco Sarto/8090616.589.jpg,3,3,6,7,24,25,5398,7038,7454,17033,17149,17163,17163,437,783
19275,Shoes/Firstwalker/Stride Rite/7896861.6.jpg,12,1,2,2,423,1738,2468,3036,7571,7710,7751,7758,7758,1571,2551
17642,Shoes/Sneakers and Athletic Shoes/Saucony/7881199.13550.jpg,0,4,15,22,79,1630,2453,3017,3155,3203,3221,3223,3223,353,700
20355,Shoes/Heels/Anne Klein/7910744.23936.jpg,2,6,16,21,27,2051,5719,7509,7958,8113,8158,8165,8165,1663,454
21060,Sandals/Flat/Naughty Monkey/7924677.14.jpg,3,6,16,21,27,605,5904,7768,8239,8402,8448,8455,8455,1467,1632
47049,Shoes/Loafers/Florsheim/8088537.104.jpg,6,1,17,41,521,3101,4870,6285,6637,6753,6789,6796,6796,218,1093
36437,Shoes/Heels/Boutique 9/8023239.370940.jpg,2,6,16,48,81,3586,5829,7665,8131,8288,8333,8340,8340,942,1496
6759,Shoes/Flats/Arcopedico/7583014.200.jpg,5,3,9,13,113,163,2134,2579,2695,2733,2747,2748,2748,1258,966
49718,Shoes/Flats/Circa Joan & David/8131778.409264.jpg,5,3,9,13,15,578,676,756,779,790,793,793,793,1405,2413
53,Shoes/Oxfords/Stacy Adams/102170.310.jpg,8,1,4,4,4,4,23,23,23,24,24,24,24,33,1835
24414,Boots/Knee High/Frye/7970304.301576.jpg,7,3,9,49,82,2544,4435,5701,6006,6103,6136,6143,6143,1447,1117
15737,Boots/Mid-Calf/Old West Kids Boots/7840729.308573.jpg,4,1,1,56,201,328,4578,5903,6222,6325,6358,6365,6365,536,191
13886,Boots/Ankle/Merrell/7813471.304.jpg,1,4,25,64,126,2719,4135,5284,5558,5645,5674,5681,5681,454,916
11695,Shoes/Sneakers and Athletic Shoes/Nike Action/7757812.350812.jpg,0,1,4,18,22,2419,3573,4502,4724,4793,4815,4821,4821,1011,1050
38282,Shoes/Clogs and Mules/Crocs Kids/8030238.4885.jpg,9,5,12,72,153,932,1159,1351,1400,1424,14391,14404,14404,1548,104
28710,Shoes/Flats/Havaianas/7990778.14.jpg,5,6,24,44,205,1226,1624,10005,10721,10938,11014,11025,11025,1731,641
14060,Shoes/Clogs and Mules/Alegria/7814544.399437.jpg,9,2,22,60,275,1385,4190,5355,5633,5721,5750,5757,5757,398,313
6734,Sandals/Heel/Munro American/7581181.200108.jpg,14,3,6,7,61,766,2127,2569,2685,2722,2736,2737,2737,1705,103
36111,Shoes/Sneakers and Athletic Shoes/Lacoste Kids/8022109.2557.jpg,0,0,18,26,256,4847,8768,12319,13279,13592,13678,13689,13689,407,1572
31689,Boots/Knee High/Frye/8003475.253858.jpg,7,3,9,49,82,109,6534,8791,9390,9579,9649,9660,9660,1447,1117
33060,Shoes/Flats/Paul Green/8009500.5176.jpg,5,2,5,10,12,13,13,13,13,14,14,14,14,771,1704
40284,Boots/Ankle/White Mountain/8039448.2426.jpg,1,4,25,73,161,4309,7257,9899,14619,14970,15067,15080,15080,1443,920
42996,Shoes/Clogs and Mules/UGG/8055684.5174.jpg,9,4,25,47,221,418,475,14187,15420,15794,15900,15913,15913,1515,231
45574,Sandals/Flat/Merrell/8075750.20.jpg,3,6,16,21,27,605,10253,14835,16131,16536,16647,16660,16660,1467,1632
44855,Shoes/Flats/BC Footwear/8070992.3.jpg,5,3,9,13,333,1050,4115,8277,15946,16347,16458,16471,16471,1337,2499
17328,Shoes/Heels/ara/7879039.68.jpg,2,4,29,75,402,1528,2109,6541,6922,7047,7085,7092,7092,692,359
21725,Shoes/Sneakers and Athletic Shoes/adidas Originals/7928744.339292.jpg,0,7,26,51,259,3481,5989,7896,8386,8552,8602,8609,8609,687,1068
7850,Boots/Mid-Calf/Kamik/7626619.585.jpg,4,6,13,58,111,1709,2415,2969,3105,3151,3169,3171,3171,532,579
16772,Boots/Mid-Calf/Le Chameau/7866272.531.jpg,4,6,16,21,254,3092,4929,6360,6725,6844,6880,6887,6887,118,650
25992,Shoes/Sneakers and Athletic Shoes/adidas Running/7977203.390199.jpg,0,3,6,7,10,4057,6787,9198,9827,10027,10100,10111,10111,169,393
24601,Shoes/Flats/Frye/7970555.301567.jpg,5,3,7,54,355,1177,6316,8807,9406,9595,9665,9676,9676,1586,1109
19570,Sandals/Flat/Orthaheel/7901038.2557.jpg,3,3,6,12,94,206,221,233,238,243,245,245,245,1650,2134
41538,Shoes/Oxfords/Bass/8046243.22713.jpg,8,4,25,64,260,866,9644,13810,14987,15353,15455,15468,15468,1154,1775
13475,Shoes/Oxfords/Bedstu/7806704.6.jpg,8,0,0,0,33,49,4021,5123,5388,5470,5499,5506,5506,1440,422
7913,Sandals/Flat/Cobian/7629044.3.jpg,3,6,16,48,81,1718,2432,2990,3127,3174,3192,3194,3194,343,2226
32875,Sandals/Flat/Gypsy SOULE/8008383.18.jpg,3,2,5,10,91,207,750,4410,4623,4691,4713,4719,4719,757,506
830,Shoes/Loafers/Shoe Be Doo/7145466.25041.jpg,6,1,4,11,189,306,336,363,371,377,379,379,379,381,698
37143,Shoes/Sneakers and Athletic Shoes/Bikkembergs/8025542.371477.jpg,0,3,9,34,304,4002,6676,8997,9606,9797,9868,9879,9879,1642,1229
6482,Slippers/Slipper Flats/Foamtreads/7570014.67807.jpg,10,7,14,52,87,117,1556,2472,2579,2615,2627,2628,2628,410,1232
43560,Sandals/Flat/DSQUARED2/8060853.383576.jpg,3,3,6,12,14,115,5024,6951,7364,7498,7539,7546,7546,590,2436
21118,Shoes/Sneakers and Athletic Shoes/Nike/7925314.385593.jpg,0,4,15,22,79,2256,3307,4136,4339,4404,4425,4431,4431,1050,2040
41405,Boots/Ankle/DVS Shoe Company/8045530.377741.jpg,1,1,4,18,22,1812,2602,4210,4413,4479,4500,4506,4506,147,1076
38391,Shoes/Flats/FootMates/8030521.89.jpg,5,7,26,93,497,3043,4745,6123,6460,6574,6608,6615,6615,1808,1995
4462,Sandals/Flat/MICHAEL Michael Kors/7439171.189.jpg,3,6,16,21,300,1136,1453,1711,1776,1801,1807,1808,1808,1748,2244
2122,Shoes/Oxfords/Fratelli/7251101.3.jpg,8,1,4,18,22,23,24,835,859,871,875,875,875,579,1067
34646,Slippers/Slipper Flats/Haflinger/8016593.11421.jpg,10,4,25,47,332,1370,6218,11929,12841,13136,13219,13230,13230,1652,1772
4654,Shoes/Sneakers and Athletic Shoes/Merrell/7459704.123071.jpg,0,1,1,1,107,1187,1528,1800,1868,1894,1901,1902,1902,1193,2539
42047,Boots/Knee High/ALDO/8049076.60941.jpg,7,2,30,88,287,735,9726,13947,15146,15515,15620,15633,15633,735,749
42845,Boots/Ankle/BCBGeneration/8054513.363604.jpg,1,6,24,94,392,3018,4704,13822,14999,15365,15468,15481,15481,1333,206
20420,Sandals/Flat/Rieker/7911422.278214.jpg,3,3,6,7,8,124,1417,4477,4696,4765,4787,4793,4793,999,1717
23770,Boots/Mid-Calf/Roper/7966148.3.jpg,4,4,29,76,173,269,6386,8561,9135,9318,9382,9393,9393,889,1780
49120,Shoes/Flats/Easy Spirit/8118781.3.jpg,5,4,15,20,26,4133,9075,15053,16374,16786,16898,16911,16911,1079,117
17488,Shoes/Sneakers and Athletic Shoes/Merrell/7879764.19.jpg,0,7,26,51,259,3203,5077,6581,6962,7087,7125,7132,7132,310,1478
35721,Shoes/Heels/Romantic Soles/8020665.50996.jpg,2,6,24,44,205,356,3943,10966,11765,12026,12104,12115,12115,1204,2433
5461,Shoes/Prewalker/pediped/7523874.3.jpg,13,1,1,56,286,813,983,2109,2198,2230,2239,2240,2240,894,2124
24019,Shoes/Sneakers and Athletic Shoes/Easy Spirit/7968181.405303.jpg,0,4,25,47,221,3567,5800,7628,9244,9429,9494,9505,9505,1515,231
4250,Shoes/Sneakers and Athletic Shoes/Superga Kids/7422706.275120.jpg,0,5,20,31,340,1096,1397,1640,1700,1725,1731,1732,1732,898,2379
1719,Shoes/Clogs and Mules/Dansko/7217113.241856.jpg,9,3,21,50,245,528,610,679,702,710,713,713,713,967,994
33991,Shoes/Heels/Brighton/8014230.3.jpg,2,3,6,12,23,112,344,4279,4486,4552,4574,4580,4580,820,715
25436,Shoes/Sneakers and Athletic Shoes/Reebok/7975663.147392.jpg,0,0,8,9,11,621,6706,9051,9667,9862,9933,9944,9944,883,686
39238,Sandals/Flat/Diesel/8032934.3.jpg,3,2,5,6,66,1012,1280,13166,14248,14586,14681,14694,14694,811,18
19533,Sandals/Flat/Elephantito/7900273.14.jpg,3,0,8,9,155,231,5526,7231,7661,7801,7843,7850,7850,265,743
2535,Shoes/Sneakers and Athletic Shoes/adidas Originals/7289975.513.jpg,0,4,10,14,174,732,874,996,1024,1039,1043,1043,1043,87,969
31722,Boots/Knee High/Frye/8003498.352767.jpg,7,2,22,60,275,1385,1843,2200,2293,2859,2873,2874,2874,398,313
4026,Sandals/Flat/Reef Kids/7404344.6.jpg,3,5,11,28,143,1048,1333,1558,1618,1643,1649,1650,1650,1113,2512
11548,Shoes/Sneakers and Athletic Shoes/Nike/7754502.750.jpg,0,1,4,18,22,2370,3476,4359,4570,4637,4659,4665,4665,1591,280
49995,Shoes/Sneakers and Athletic Shoes/SKECHERS/8164770.6583.jpg,0,4,15,22,79,517,596,14943,16251,16659,16771,16784,16784,480,439
4883,Shoes/Sneakers and Athletic Shoes/Nike Kids/7489398.183092.jpg,0,1,4,18,149,249,1611,1903,1975,2003,2011,2012,2012,1190,1472
34143,Shoes/Loafers/Annie/8014768.19916.jpg,6,4,25,47,221,2219,3254,4079,4281,4346,4366,4371,4371,148,2341
1207,Shoes/Clogs and Mules/Birkenstock/7174310.2184.jpg,9,4,10,37,216,401,452,499,511,518,520,520,520,867,33
34468,Shoes/Flats/Nina Kids/8016009.368366.jpg,5,1,17,36,329,1036,1312,1534,1594,1619,1625,1626,1626,256,1665
22528,Shoes/Sneakers and Athletic Shoes/Levi's Kids/7943217.585.jpg,0,7,14,19,165,251,1772,2110,2199,2231,2240,2241,2241,849,1061
13460,Shoes/Sneakers and Athletic Shoes/New Balance Classics/7805561.155.jpg,0,4,15,22,79,2646,4016,5118,5382,5464,5493,5500,5500,353,700
29131,Shoes/Sneakers and Athletic Shoes/Sanuk/7993017.3.jpg,0,6,13,17,20,3164,7424,10155,10884,11105,11181,11192,11192,1102,1726
20063,Shoes/Flats/Cole Haan/7907725.397041.jpg,5,2,30,91,448,2046,3002,7416,7856,8008,8052,8059,8059,1787,279
15873,Shoes/Clogs and Mules/Haflinger/7842700.18.jpg,9,1,17,41,416,1677,2344,2858,2986,3028,3043,3045,3045,516,1030
37720,Shoes/Sneakers and Athletic Shoes/Amiana/8028444.372596.jpg,0,7,26,93,310,4566,9026,12759,13787,14110,14199,14212,14212,1076,1397
10731,Shoes/Sneakers and Athletic Shoes/Diadora/7728401.151.jpg,0,3,6,24,65,349,698,4129,4332,4397,4418,4424,4424,51,738
2039,Shoes/Clogs and Mules/Birkenstock/7244112.307130.jpg,9,3,9,13,261,613,719,805,828,839,843,843,843,128,89
12222,Boots/Mid-Calf/Caterpillar Casual/7776286.69042.jpg,4,2,3,3,6,2460,3703,4680,4910,4983,5006,5012,5012,798,1864
32745,Boots/Mid-Calf/Mountrek/8008030.3.jpg,4,4,29,62,119,3720,6125,8118,8645,8816,8874,8885,8885,838,1003
35122,Shoes/Heels/Earthies/8018541.4854.jpg,2,3,9,13,15,578,745,836,860,872,876,876,876,1405,2413
8884,Boots/Mid-Calf/Sorel Kids/7661827.244272.jpg,4,5,11,28,143,1894,2740,3394,3554,3604,3622,3624,3624,620,327
9450,Slippers/Slipper Flats/Acorn/7680205.250377.jpg,10,6,27,74,299,815,1626,3646,3819,3873,3891,3895,3895,272,1918
32180,Shoes/Heels/Geox/8004506.3.jpg,2,3,9,49,263,850,4416,5672,10610,10827,10902,10913,10913,1035,1130
47028,Shoes/Heels/Rockport/8087956.395385.jpg,2,6,27,74,299,815,3651,15180,16532,16950,17066,17080,17080,272,1918
29919,Sandals/Flat/Ziera/7996552.18.jpg,3,3,6,7,61,384,1255,1467,1521,1546,1552,1553,1553,1705,103
2583,Boots/Mid-Calf/Tundra Kids Boots/7291066.1001.jpg,4,5,11,28,143,213,888,1011,1039,1054,1058,1058,1058,66,417
37180,Shoes/Oxfords/Jeffery-West/8025609.711.jpg,8,7,19,83,250,1801,2586,12609,13611,13928,14017,14030,14030,1795,19
40426,Shoes/Loafers/SKECHERS/8040046.9.jpg,6,5,12,72,331,5315,9490,13512,14654,15007,15104,15117,15117,1605,1235
2335,Shoes/Heels/David Tate/7265089.72.jpg,2,3,6,12,94,127,136,917,942,955,959,959,959,1650,2134
40170,Sandals/Flat/Yellow Box/8038859.3.jpg,3,6,16,48,81,134,9458,13444,14573,14921,15018,15031,15031,1363,1413
31268,Boots/Ankle/Cole Haan/8000884.1087.jpg,1,6,24,94,314,887,7883,10893,11688,11943,12021,12032,12032,280,627
40689,Boots/Mid-Calf/UGG/8041928.3.jpg,4,3,9,49,263,2071,3023,3771,3955,15094,15191,15204,15204,1035,1130
837,Boots/Mid-Calf/Sorel/7145922.1868.jpg,4,0,8,9,131,192,206,217,222,227,229,229,229,767,408
26607,Sandals/Flat/Worishofer/7979185.585.jpg,3,3,6,7,24,25,3694,4670,4900,4973,4996,5002,5002,437,783
23168,Sandals/Flat/VOLATILE/7956575.632.jpg,3,2,5,10,188,841,5101,6620,7003,7128,7166,7173,7173,786,978
43403,Boots/Mid-Calf/Anne Klein/8059325.72.jpg,4,3,7,8,295,1531,2113,5675,11035,11260,11337,11348,11348,1269,1407
33253,Shoes/Heels/Josef Seibel/8010489.3.jpg,2,3,7,54,354,1175,4242,7820,8295,8460,8507,8514,8514,899,458
5800,Boots/Ankle/Frye/7542758.239864.jpg,1,3,9,49,82,109,117,122,123,128,130,130,130,1447,1117
15481,Boots/Ankle/Minnetonka Kids/7837657.22241.jpg,1,5,11,28,143,2083,4568,5892,6211,6314,6347,6354,6354,1113,2055
32687,Shoes/Flats/Jessica Simpson Kids/8007744.391280.jpg,5,5,20,82,255,1573,6640,9699,10385,10592,10667,10678,10678,728,956
45237,Shoes/Heels/Cobb Hill/8073270.9.jpg,2,2,5,10,188,1347,2128,2570,2686,2723,2737,2738,2738,786,978
24782,Sandals/Flat/KORS Michael Kors/7971564.3455.jpg,3,3,6,7,10,1025,3721,4710,4941,5015,8005,8012,8012,1005,1432
602,Shoes/Sneakers and Athletic Shoes/Onitsuka Tiger by Asics/126799.744.jpg,0,3,6,24,30,225,243,256,261,266,268,268,268,905,1860
33683,Shoes/Oxfords/Lacoste/8013531.379442.jpg,8,0,18,26,32,4465,8376,11675,12558,12842,12924,12935,12935,1263,1840
9730,Shoes/Clogs and Mules/Birki's Kids/7690553.373518.jpg,9,0,18,87,372,2063,3011,3754,3937,3994,4013,4017,4017,429,2459
15271,Boots/Knee High/Rieker/7834480.1162.jpg,7,3,9,49,181,591,798,3847,4035,4095,4115,4120,4120,709,2053
19136,Shoes/Oxfords/Rockport/7895855.363096.jpg,8,7,26,51,259,2680,5441,7109,7529,7666,7707,7714,7714,310,1478
1941,Shoes/Heels/Trotters/7233950.464.jpg,2,3,21,50,169,586,686,767,790,801,804,804,804,1226,493
23834,Shoes/Sneakers and Athletic Shoes/Bloch/7966725.585.jpg,0,4,15,22,79,2125,3112,3888,4081,4143,4163,4168,4168,480,439
29235,Boots/Ankle/Matisse/7993308.947.jpg,1,4,25,73,161,505,7436,10186,10917,11139,11216,11227,11227,1443,1433
34180,Boots/Mid-Calf/Naughty Monkey/8014954.11.jpg,4,6,27,59,112,4857,8455,11794,12690,12981,13064,13075,13075,791,1497
22335,Sandals/Flat/Burberry/7940450.22688.jpg,3,2,5,6,66,537,3617,8090,8614,8785,8841,8849,8849,811,18
12304,Sandals/Flat/Biviel/7780737.285021.jpg,3,3,6,7,10,1025,3721,4710,4941,5015,5039,5045,5045,1005,1432
32717,Boots/Knee High/Ariat/8007942.3.jpg,7,3,9,49,263,2071,8175,11364,12207,12477,12557,12568,12568,1035,1130
22365,Shoes/Sneakers and Athletic Shoes/Levi's Shoes/7940934.9.jpg,0,7,14,19,98,204,219,231,236,241,8852,8860,8860,314,1822
5207,Sandals/Flat/Vaneli/7506038.10851.jpg,3,3,6,7,10,1025,1701,2025,2106,2137,2145,2146,2146,1005,1432
8479,Shoes/Clogs and Mules/Crocs/7654376.183092.jpg,9,0,0,27,142,970,2600,3205,3352,3400,3418,3420,3420,623,1195
19264,Shoes/Heels/Joan & David/7896737.114927.jpg,2,6,24,44,411,1650,2986,7144,7565,7704,7745,7752,7752,1687,381
22953,Shoes/Heels/Fitzwell/7950973.521.jpg,2,3,9,13,333,1050,4798,6197,8831,9006,9068,9079,9079,1337,2499
21759,Shoes/Sneakers and Athletic Shoes/New Balance/7929064.139.jpg,0,7,14,19,98,570,664,740,763,774,777,777,777,488,2396
1119,Shoes/Sneakers and Athletic Shoes/Keds/7168499.14.jpg,0,3,21,33,60,68,73,75,76,77,78,78,78,729,1557
