,label_gran_1,label_gran_2,label_gran_3,label_gran_4,label_gran_5,label_gran_6,label_gran_7,label_gran_8,label_gran_9,label_gran_10,label_gran_11,label_gran_12,label_gran_13,label_gran_14,class,path
5635,1,3,7,15,31,62,120,222,362,574,803,960,1198,1292,6,val/11--Meeting/11_Meeting_Meeting_11_Meeting_Meeting_11_529.jpg
5636,0,1,2,4,9,18,36,71,114,193,268,331,450,470,6,val/11--Meeting/11_Meeting_Meeting_11_Meeting_Meeting_11_560.jpg
5637,0,0,0,1,2,4,8,17,26,43,60,80,113,118,6,val/11--Meeting/11_Meeting_Meeting_11_Meeting_Meeting_11_573.jpg
5638,1,2,5,11,23,47,94,178,292,465,634,763,971,1014,6,val/11--Meeting/11_Meeting_Meeting_11_Meeting_Meeting_11_574.jpg
5639,0,0,0,1,3,6,12,25,39,65,93,118,170,175,6,val/11--Meeting/11_Meeting_Meeting_11_Meeting_Meeting_11_587.jpg
5640,1,3,7,15,30,60,116,214,347,548,762,917,1149,1239,6,val/11--Meeting/11_Meeting_Meeting_11_Meeting_Meeting_11_633.jpg
5641,0,0,0,0,0,0,0,1,2,4,6,9,16,17,6,val/11--Meeting/11_Meeting_Meeting_11_Meeting_Meeting_11_639.jpg
5642,1,2,5,10,21,42,83,155,250,395,536,643,825,867,6,val/11--Meeting/11_Meeting_Meeting_11_Meeting_Meeting_11_644.jpg
5643,0,0,0,0,0,0,0,1,2,4,6,9,16,17,6,val/11--Meeting/11_Meeting_Meeting_11_Meeting_Meeting_11_663.jpg
5644,1,2,5,11,23,46,92,174,284,450,613,735,936,979,6,val/11--Meeting/11_Meeting_Meeting_11_Meeting_Meeting_11_702.jpg
5645,0,0,0,1,2,4,8,17,26,44,62,83,118,123,6,val/11--Meeting/11_Meeting_Meeting_11_Meeting_Meeting_11_71.jpg
5646,1,2,5,10,21,43,85,160,259,411,556,668,850,892,6,val/11--Meeting/11_Meeting_Meeting_11_Meeting_Meeting_11_774.jpg
5647,0,0,0,1,2,4,9,18,28,47,65,87,124,129,6,val/11--Meeting/11_Meeting_Meeting_11_Meeting_Meeting_11_807.jpg
5648,0,0,0,1,2,4,8,17,26,43,60,79,110,114,6,val/11--Meeting/11_Meeting_Meeting_11_Meeting_Meeting_11_865.jpg
5649,0,0,0,1,2,4,8,17,26,43,60,80,113,118,7,val/15--Stock_Market/15_Stock_Market_Stock_Market_15_241.jpg
5650,0,0,0,0,0,0,0,1,2,4,6,8,14,14,7,val/15--Stock_Market/15_Stock_Market_Stock_Market_15_286.jpg
5651,0,1,2,5,11,22,44,85,137,228,318,391,525,553,7,val/15--Stock_Market/15_Stock_Market_Stock_Market_15_301.jpg
5652,0,1,2,4,9,18,36,71,114,193,268,331,450,470,7,val/15--Stock_Market/15_Stock_Market_Stock_Market_15_313.jpg
5653,0,0,0,0,0,0,0,1,2,4,6,9,16,17,7,val/15--Stock_Market/15_Stock_Market_Stock_Market_15_382.jpg
5654,1,2,4,9,19,38,76,143,232,371,507,608,779,820,7,val/15--Stock_Market/15_Stock_Market_Stock_Market_15_460.jpg
5655,1,2,4,8,17,34,67,127,206,334,463,555,712,751,7,val/15--Stock_Market/15_Stock_Market_Stock_Market_15_526.jpg
5656,0,1,2,5,11,22,45,87,141,235,329,406,546,576,7,val/15--Stock_Market/15_Stock_Market_Stock_Market_15_542.jpg
5657,1,2,4,8,16,32,63,121,198,323,450,538,692,730,7,val/15--Stock_Market/15_Stock_Market_Stock_Market_15_554.jpg
5658,0,0,1,3,7,14,28,55,90,151,207,256,349,359,7,val/15--Stock_Market/15_Stock_Market_Stock_Market_15_569.jpg
5659,0,0,0,1,3,6,12,25,39,65,93,119,172,177,7,val/15--Stock_Market/15_Stock_Market_Stock_Market_15_706.jpg
5660,0,1,2,5,10,20,40,77,126,210,293,363,489,515,7,val/15--Stock_Market/15_Stock_Market_Stock_Market_15_751.jpg
5661,0,0,0,0,0,0,0,1,2,4,6,9,16,17,7,val/15--Stock_Market/15_Stock_Market_Stock_Market_15_781.jpg
5662,0,0,0,1,2,4,9,19,29,49,69,91,131,136,8,val/17--Ceremony/17_Ceremony_Ceremony_17_1005.jpg
5663,0,1,2,5,10,20,40,78,127,212,295,365,493,519,8,val/17--Ceremony/17_Ceremony_Ceremony_17_1007.jpg
5664,1,2,4,8,17,34,67,127,206,334,463,555,712,751,8,val/17--Ceremony/17_Ceremony_Ceremony_17_1009.jpg
5665,0,0,0,1,2,4,9,18,28,47,65,87,124,129,8,val/17--Ceremony/17_Ceremony_Ceremony_17_1037.jpg
5666,0,0,0,0,1,2,5,11,17,29,42,56,82,86,8,val/17--Ceremony/17_Ceremony_Ceremony_17_1048.jpg
5667,0,1,2,5,11,22,45,87,141,235,329,405,545,574,8,val/17--Ceremony/17_Ceremony_Ceremony_17_113.jpg
5668,0,1,2,4,8,16,32,63,104,176,242,302,406,419,8,val/17--Ceremony/17_Ceremony_Ceremony_17_171.jpg
5669,0,1,2,4,9,18,37,73,118,199,278,344,469,494,8,val/17--Ceremony/17_Ceremony_Ceremony_17_211.jpg
5670,0,1,2,5,10,20,40,78,127,212,295,366,494,520,8,val/17--Ceremony/17_Ceremony_Ceremony_17_218.jpg
5671,0,0,0,1,3,6,13,27,43,73,106,136,198,205,8,val/17--Ceremony/17_Ceremony_Ceremony_17_220.jpg
5672,0,0,0,0,1,2,4,9,14,23,32,40,61,62,8,val/17--Ceremony/17_Ceremony_Ceremony_17_227.jpg
5673,0,1,2,4,9,18,36,71,114,193,268,331,450,470,8,val/17--Ceremony/17_Ceremony_Ceremony_17_234.jpg
5674,0,0,0,0,1,2,5,11,17,29,42,57,83,87,8,val/17--Ceremony/17_Ceremony_Ceremony_17_253.jpg
5675,0,0,0,1,3,6,13,27,43,73,106,136,198,205,8,val/17--Ceremony/17_Ceremony_Ceremony_17_271.jpg
5676,0,0,0,1,2,4,9,18,28,47,65,87,124,129,8,val/17--Ceremony/17_Ceremony_Ceremony_17_300.jpg
5677,1,2,4,9,18,36,72,135,218,350,483,579,741,781,8,val/17--Ceremony/17_Ceremony_Ceremony_17_344.jpg
5678,0,0,1,3,7,14,28,55,89,148,201,245,336,345,8,val/17--Ceremony/17_Ceremony_Ceremony_17_368.jpg
5679,0,0,0,1,2,4,8,16,24,40,56,74,102,106,8,val/17--Ceremony/17_Ceremony_Ceremony_17_406.jpg
5680,0,0,0,0,0,0,0,1,2,5,8,13,22,23,8,val/17--Ceremony/17_Ceremony_Ceremony_17_415.jpg
5681,0,1,2,4,8,17,35,68,110,189,262,325,441,459,8,val/17--Ceremony/17_Ceremony_Ceremony_17_418.jpg
5682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,val/17--Ceremony/17_Ceremony_Ceremony_17_444.jpg
5683,0,0,0,0,1,3,7,15,23,39,55,73,101,105,8,val/17--Ceremony/17_Ceremony_Ceremony_17_452.jpg
5684,0,0,0,0,0,0,0,1,2,4,6,9,16,17,8,val/17--Ceremony/17_Ceremony_Ceremony_17_46.jpg
5685,1,2,5,10,21,42,83,156,252,398,542,649,831,873,8,val/17--Ceremony/17_Ceremony_Ceremony_17_469.jpg
5686,1,3,6,12,25,50,100,187,304,481,662,799,1015,1074,8,val/17--Ceremony/17_Ceremony_Ceremony_17_470.jpg
5687,0,1,2,5,11,22,44,85,137,228,318,391,525,553,8,val/17--Ceremony/17_Ceremony_Ceremony_17_490.jpg
5688,0,1,2,4,9,18,36,71,114,193,268,332,451,472,8,val/17--Ceremony/17_Ceremony_Ceremony_17_57.jpg
5689,1,2,4,9,19,38,76,143,231,368,504,604,774,815,8,val/17--Ceremony/17_Ceremony_Ceremony_17_588.jpg
5690,1,3,7,15,31,63,123,227,371,591,833,999,1242,1346,8,val/17--Ceremony/17_Ceremony_Ceremony_17_592.jpg
5691,0,0,0,1,3,6,12,25,39,65,93,119,172,177,8,val/17--Ceremony/17_Ceremony_Ceremony_17_668.jpg
5692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,val/17--Ceremony/17_Ceremony_Ceremony_17_735.jpg
5693,0,0,0,0,1,2,4,9,14,23,32,40,62,64,8,val/17--Ceremony/17_Ceremony_Ceremony_17_765.jpg
5694,0,0,0,0,1,2,4,9,14,23,32,41,63,66,8,val/17--Ceremony/17_Ceremony_Ceremony_17_782.jpg
5695,0,0,0,1,3,6,12,25,39,65,93,119,172,177,8,val/17--Ceremony/17_Ceremony_Ceremony_17_803.jpg
5696,0,0,0,1,3,6,13,27,44,75,110,143,207,214,8,val/17--Ceremony/17_Ceremony_Ceremony_17_818.jpg
5697,0,0,0,1,2,4,9,19,29,49,70,94,137,142,8,val/17--Ceremony/17_Ceremony_Ceremony_17_852.jpg
5698,0,0,0,0,0,0,0,1,2,4,6,9,16,17,8,val/17--Ceremony/17_Ceremony_Ceremony_17_972.jpg
5699,0,0,0,1,2,4,8,16,24,40,56,74,103,107,9,val/18--Concerts/18_Concerts_Concerts_18_1004.jpg
5700,0,0,0,1,2,4,8,16,24,40,56,74,102,106,9,val/18--Concerts/18_Concerts_Concerts_18_1013.jpg
5701,0,0,0,0,1,2,4,9,14,23,32,40,62,64,9,val/18--Concerts/18_Concerts_Concerts_18_1015.jpg
5702,0,0,0,0,1,2,4,9,14,23,32,40,62,64,9,val/18--Concerts/18_Concerts_Concerts_18_1016.jpg
5703,0,0,0,0,1,2,4,9,14,23,32,40,62,64,9,val/18--Concerts/18_Concerts_Concerts_18_102.jpg
5704,1,3,7,15,30,60,116,214,347,548,762,917,1149,1239,9,val/18--Concerts/18_Concerts_Concerts_18_1038.jpg
5705,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,val/18--Concerts/18_Concerts_Concerts_18_127.jpg
5706,0,0,1,2,5,10,21,42,67,111,155,196,271,279,9,val/18--Concerts/18_Concerts_Concerts_18_133.jpg
5707,0,0,0,0,1,2,4,9,14,23,32,41,63,66,9,val/18--Concerts/18_Concerts_Concerts_18_151.jpg
5708,0,0,0,1,2,4,8,16,24,40,56,74,102,106,9,val/18--Concerts/18_Concerts_Concerts_18_251.jpg
5709,0,0,0,1,3,6,12,25,39,65,93,118,170,175,9,val/18--Concerts/18_Concerts_Concerts_18_252.jpg
5710,0,0,0,0,0,0,0,1,2,4,6,8,14,14,9,val/18--Concerts/18_Concerts_Concerts_18_257.jpg
5711,1,2,5,10,20,40,79,148,240,380,517,620,795,837,9,val/18--Concerts/18_Concerts_Concerts_18_258.jpg
5712,0,0,0,0,0,0,0,1,2,4,6,8,14,14,9,val/18--Concerts/18_Concerts_Concerts_18_27.jpg
5713,0,0,0,1,2,4,8,16,24,40,56,74,103,107,9,val/18--Concerts/18_Concerts_Concerts_18_313.jpg
5714,1,2,4,8,17,34,67,127,206,334,463,555,712,751,9,val/18--Concerts/18_Concerts_Concerts_18_349.jpg
5715,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,val/18--Concerts/18_Concerts_Concerts_18_366.jpg
5716,1,3,7,15,31,63,123,227,371,592,834,1000,1243,1347,9,val/18--Concerts/18_Concerts_Concerts_18_38.jpg
5717,1,2,4,9,18,36,71,133,215,346,478,573,733,773,9,val/18--Concerts/18_Concerts_Concerts_18_381.jpg
5718,0,0,0,1,2,4,8,17,26,43,60,79,111,115,9,val/18--Concerts/18_Concerts_Concerts_18_389.jpg
5719,0,0,0,1,2,4,8,17,26,43,60,79,111,115,9,val/18--Concerts/18_Concerts_Concerts_18_403.jpg
5720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,val/18--Concerts/18_Concerts_Concerts_18_433.jpg
5721,0,0,1,3,6,12,24,46,73,120,165,207,284,292,9,val/18--Concerts/18_Concerts_Concerts_18_447.jpg
5722,0,0,0,0,1,2,4,9,14,23,32,41,63,66,9,val/18--Concerts/18_Concerts_Concerts_18_469.jpg
5723,0,0,0,0,0,0,0,1,2,4,6,8,14,14,9,val/18--Concerts/18_Concerts_Concerts_18_486.jpg
5724,1,2,5,11,23,47,94,178,292,464,633,762,970,1013,9,val/18--Concerts/18_Concerts_Concerts_18_504.jpg
5725,1,2,5,11,23,47,93,176,288,458,624,752,959,1002,9,val/18--Concerts/18_Concerts_Concerts_18_522.jpg
5726,0,1,2,5,10,20,40,78,127,212,296,367,495,521,9,val/18--Concerts/18_Concerts_Concerts_18_528.jpg
5727,0,0,0,0,0,0,0,1,2,4,6,9,16,17,9,val/18--Concerts/18_Concerts_Concerts_18_536.jpg
5728,0,0,0,0,0,0,0,1,2,4,6,8,14,14,9,val/18--Concerts/18_Concerts_Concerts_18_554.jpg
5729,0,0,0,1,2,4,8,16,24,40,56,74,102,106,9,val/18--Concerts/18_Concerts_Concerts_18_555.jpg
5730,0,0,1,2,5,10,20,40,63,104,146,184,257,265,9,val/18--Concerts/18_Concerts_Concerts_18_60.jpg
5731,1,2,5,11,22,45,90,170,275,434,590,705,894,937,9,val/18--Concerts/18_Concerts_Concerts_18_602.jpg
5732,0,0,1,3,6,12,24,46,73,120,165,206,283,291,9,val/18--Concerts/18_Concerts_Concerts_18_656.jpg
5733,0,0,1,2,4,8,16,33,54,89,128,165,234,241,9,val/18--Concerts/18_Concerts_Concerts_18_66.jpg
5734,0,0,0,0,0,0,0,1,2,4,6,8,14,14,9,val/18--Concerts/18_Concerts_Concerts_18_665.jpg
5735,1,2,5,10,21,43,85,159,257,406,550,660,842,884,9,val/18--Concerts/18_Concerts_Concerts_18_670.jpg
5736,0,0,0,0,1,2,4,9,14,23,32,40,62,64,9,val/18--Concerts/18_Concerts_Concerts_18_693.jpg
5737,0,0,0,1,3,6,12,25,39,65,93,118,169,174,9,val/18--Concerts/18_Concerts_Concerts_18_706.jpg
5738,0,0,0,1,2,4,8,16,24,40,56,74,102,106,9,val/18--Concerts/18_Concerts_Concerts_18_784.jpg
5739,0,0,0,1,2,4,8,17,26,43,60,79,111,115,9,val/18--Concerts/18_Concerts_Concerts_18_815.jpg
5740,1,2,4,8,16,32,63,121,198,323,450,538,692,730,9,val/18--Concerts/18_Concerts_Concerts_18_828.jpg
5741,0,0,0,0,1,2,4,9,14,23,32,40,62,64,9,val/18--Concerts/18_Concerts_Concerts_18_853.jpg
5742,0,0,0,1,2,4,8,17,26,43,60,79,111,115,9,val/18--Concerts/18_Concerts_Concerts_18_855.jpg
5743,1,2,5,10,20,40,79,148,240,380,518,621,796,838,9,val/18--Concerts/18_Concerts_Concerts_18_872.jpg
5744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,val/18--Concerts/18_Concerts_Concerts_18_910.jpg
5745,0,1,2,5,10,20,40,78,127,212,295,365,493,519,10,val/19--Couple/19_Couple_Couple_19_1014.jpg
5746,0,0,0,1,2,5,10,21,34,56,80,105,153,158,10,val/19--Couple/19_Couple_Couple_19_106.jpg
5747,1,2,5,11,22,44,87,163,264,418,566,679,862,904,10,val/19--Couple/19_Couple_Couple_19_110.jpg
5748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,val/19--Couple/19_Couple_Couple_19_125.jpg
5749,0,0,0,1,2,4,8,16,24,40,56,74,103,107,10,val/19--Couple/19_Couple_Couple_19_139.jpg
5750,0,0,0,1,2,4,8,16,24,40,56,74,103,107,10,val/19--Couple/19_Couple_Couple_19_156.jpg
5751,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,val/19--Couple/19_Couple_Couple_19_254.jpg
5752,0,0,0,0,1,2,5,11,17,29,42,57,83,87,10,val/19--Couple/19_Couple_Couple_19_301.jpg
5753,0,0,1,2,4,9,18,36,58,95,135,173,244,251,10,val/19--Couple/19_Couple_Couple_19_31.jpg
5754,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,val/19--Couple/19_Couple_Couple_19_317.jpg
5755,0,0,0,1,3,6,12,25,40,67,96,124,180,185,10,val/19--Couple/19_Couple_Couple_19_319.jpg
5756,1,2,5,11,22,44,87,163,264,418,566,679,862,904,10,val/19--Couple/19_Couple_Couple_19_325.jpg
5757,0,0,0,1,2,4,8,17,26,44,62,83,118,123,10,val/19--Couple/19_Couple_Couple_19_349.jpg
5758,0,0,0,0,0,0,0,1,2,4,6,8,14,14,10,val/19--Couple/19_Couple_Couple_19_50.jpg
5759,1,2,5,11,22,44,87,164,266,421,570,683,868,911,10,val/19--Couple/19_Couple_Couple_19_548.jpg
5760,1,2,4,9,18,36,71,132,214,345,476,571,730,770,10,val/19--Couple/19_Couple_Couple_19_631.jpg
5761,0,0,0,1,2,4,8,16,24,40,56,74,103,107,10,val/19--Couple/19_Couple_Couple_19_667.jpg
5762,0,1,2,5,10,20,40,78,127,212,295,366,494,520,10,val/19--Couple/19_Couple_Couple_19_688.jpg
5763,0,1,2,5,11,22,45,87,141,235,329,406,546,576,10,val/19--Couple/19_Couple_Couple_19_743.jpg
5764,0,0,0,1,3,6,12,25,40,67,96,124,180,185,10,val/19--Couple/19_Couple_Couple_19_770.jpg
5765,0,0,0,0,0,0,1,3,5,10,16,23,36,37,10,val/19--Couple/19_Couple_Couple_19_810.jpg
5766,0,0,0,1,2,4,8,16,24,40,56,74,102,106,10,val/19--Couple/19_Couple_Couple_19_822.jpg
5767,0,0,0,0,0,0,1,3,5,10,16,23,36,37,10,val/19--Couple/19_Couple_Couple_19_832.jpg
5768,0,0,0,1,3,6,12,25,40,67,96,124,180,185,10,val/19--Couple/19_Couple_Couple_19_835.jpg
5769,0,0,0,1,2,4,8,17,26,44,62,83,118,123,10,val/19--Couple/19_Couple_Couple_19_836.jpg
5770,0,0,0,0,0,0,0,0,0,1,2,3,7,7,10,val/19--Couple/19_Couple_Couple_19_847.jpg
5771,0,0,1,2,4,8,16,32,52,86,124,160,228,235,10,val/19--Couple/19_Couple_Couple_19_86.jpg
5772,0,1,2,5,10,20,40,78,127,213,297,368,497,523,10,val/19--Couple/19_Couple_Couple_19_873.jpg
5773,0,0,0,1,3,6,12,25,40,67,96,124,180,185,10,val/19--Couple/19_Couple_Couple_19_88.jpg
5774,0,0,0,0,1,2,5,11,18,31,45,62,89,93,10,val/19--Couple/19_Couple_Couple_19_881.jpg
5775,0,0,0,0,1,2,5,11,17,29,42,56,82,86,10,val/19--Couple/19_Couple_Couple_19_90.jpg
5776,1,3,6,13,26,52,103,192,312,491,674,812,1032,1097,10,val/19--Couple/19_Couple_Couple_19_910.jpg
5777,0,0,1,3,7,14,28,54,88,147,199,243,333,342,10,val/19--Couple/19_Couple_Couple_19_936.jpg
5778,0,0,0,0,0,0,0,1,2,4,6,9,16,17,1,val/1--Handshaking/1_Handshaking_Handshaking_1_107.jpg
5779,1,2,5,10,20,40,79,149,243,386,526,631,809,851,1,val/1--Handshaking/1_Handshaking_Handshaking_1_134.jpg
5780,0,1,3,6,12,24,48,93,153,254,356,437,584,617,1,val/1--Handshaking/1_Handshaking_Handshaking_1_158.jpg
5781,0,0,0,1,2,4,8,17,26,43,60,80,113,118,1,val/1--Handshaking/1_Handshaking_Handshaking_1_209.jpg
5782,1,3,7,15,31,62,121,224,366,582,815,976,1217,1315,1,val/1--Handshaking/1_Handshaking_Handshaking_1_236.jpg
5783,0,0,0,1,2,4,8,17,26,43,60,79,110,114,1,val/1--Handshaking/1_Handshaking_Handshaking_1_275.jpg
5784,0,0,0,0,0,0,0,1,2,5,8,12,21,22,1,val/1--Handshaking/1_Handshaking_Handshaking_1_313.jpg
5785,0,0,0,1,2,4,9,18,28,47,65,87,124,129,1,val/1--Handshaking/1_Handshaking_Handshaking_1_314.jpg
5786,1,3,7,14,29,58,112,208,338,533,738,887,1119,1200,1,val/1--Handshaking/1_Handshaking_Handshaking_1_343.jpg
5787,0,0,0,1,2,4,8,17,26,43,60,79,110,114,1,val/1--Handshaking/1_Handshaking_Handshaking_1_35.jpg
5788,0,1,2,4,9,19,38,74,120,202,282,352,478,503,1,val/1--Handshaking/1_Handshaking_Handshaking_1_356.jpg
5789,0,0,0,0,0,0,0,1,2,5,8,12,20,21,1,val/1--Handshaking/1_Handshaking_Handshaking_1_357.jpg
5790,0,0,1,2,4,9,18,36,58,95,135,173,244,251,1,val/1--Handshaking/1_Handshaking_Handshaking_1_380.jpg
5791,0,0,0,0,0,0,0,1,2,5,8,12,21,22,1,val/1--Handshaking/1_Handshaking_Handshaking_1_411.jpg
5792,0,0,0,1,2,4,8,16,24,40,56,74,103,107,1,val/1--Handshaking/1_Handshaking_Handshaking_1_453.jpg
5793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,val/1--Handshaking/1_Handshaking_Handshaking_1_465.jpg
5794,0,0,0,0,0,0,0,0,0,1,2,3,7,7,1,val/1--Handshaking/1_Handshaking_Handshaking_1_567.jpg
5795,1,2,5,10,20,40,79,149,242,385,525,630,808,850,1,val/1--Handshaking/1_Handshaking_Handshaking_1_579.jpg
5796,1,2,4,9,19,38,75,141,227,363,498,596,763,803,1,val/1--Handshaking/1_Handshaking_Handshaking_1_602.jpg
5797,0,0,0,0,0,1,3,6,10,17,24,32,49,50,1,val/1--Handshaking/1_Handshaking_Handshaking_1_664.jpg
5798,0,1,2,4,8,16,32,63,104,176,242,303,407,421,1,val/1--Handshaking/1_Handshaking_Handshaking_1_733.jpg
5799,1,3,7,14,28,56,110,204,331,522,721,869,1099,1175,1,val/1--Handshaking/1_Handshaking_Handshaking_1_762.jpg
5800,0,0,0,0,0,0,0,0,0,1,2,3,7,7,1,val/1--Handshaking/1_Handshaking_Handshaking_1_766.jpg
5801,1,3,6,12,24,48,95,180,296,470,643,775,986,1035,1,val/1--Handshaking/1_Handshaking_Handshaking_1_781.jpg
5802,0,1,3,7,14,28,55,106,173,285,398,481,631,668,1,val/1--Handshaking/1_Handshaking_Handshaking_1_801.jpg
5803,0,1,2,4,8,16,32,63,104,176,242,302,406,419,1,val/1--Handshaking/1_Handshaking_Handshaking_1_827.jpg
5804,0,0,1,3,6,12,24,46,73,120,165,206,282,290,1,val/1--Handshaking/1_Handshaking_Handshaking_1_94.jpg
5805,0,0,0,1,3,6,13,27,44,76,112,146,211,218,11,val/20--Family_Group/20_Family_Group_Family_Group_20_100.jpg
5806,0,0,1,2,4,8,16,33,55,91,131,169,238,245,11,val/20--Family_Group/20_Family_Group_Family_Group_20_1003.jpg
5807,0,0,1,3,7,15,31,61,102,173,237,296,396,406,11,val/20--Family_Group/20_Family_Group_Family_Group_20_101.jpg
5808,1,2,5,11,22,44,87,163,264,418,566,679,861,903,11,val/20--Family_Group/20_Family_Group_Family_Group_20_1015.jpg
5809,0,0,0,1,3,6,13,27,43,73,106,135,196,202,11,val/20--Family_Group/20_Family_Group_Family_Group_20_1026.jpg
5810,0,0,1,3,6,12,24,47,75,125,174,217,297,306,11,val/20--Family_Group/20_Family_Group_Family_Group_20_1037.jpg
5811,0,0,0,1,3,6,13,27,43,74,108,140,203,210,11,val/20--Family_Group/20_Family_Group_Family_Group_20_108.jpg
5812,0,1,2,5,11,22,44,85,138,231,324,399,537,566,11,val/20--Family_Group/20_Family_Group_Family_Group_20_109.jpg
5813,0,1,2,4,8,16,32,62,103,174,239,298,399,410,11,val/20--Family_Group/20_Family_Group_Family_Group_20_193.jpg
5814,0,0,0,1,3,7,15,31,50,84,122,158,225,232,11,val/20--Family_Group/20_Family_Group_Family_Group_20_22.jpg
5815,1,2,5,10,21,43,86,162,263,417,565,678,860,902,11,val/20--Family_Group/20_Family_Group_Family_Group_20_255.jpg
5816,0,0,0,0,0,0,1,3,5,10,16,22,33,34,11,val/20--Family_Group/20_Family_Group_Family_Group_20_27.jpg
5817,1,3,7,15,31,62,121,224,366,582,815,976,1217,1315,11,val/20--Family_Group/20_Family_Group_Family_Group_20_272.jpg
5818,0,1,2,4,9,18,36,71,114,193,268,331,450,470,11,val/20--Family_Group/20_Family_Group_Family_Group_20_277.jpg
5819,1,2,5,11,23,46,91,172,279,440,599,714,907,950,11,val/20--Family_Group/20_Family_Group_Family_Group_20_282.jpg
5820,1,2,5,11,23,47,94,177,289,460,627,756,963,1006,11,val/20--Family_Group/20_Family_Group_Family_Group_20_294.jpg
5821,0,0,0,1,2,4,8,17,26,43,60,79,111,115,11,val/20--Family_Group/20_Family_Group_Family_Group_20_318.jpg
5822,0,0,1,3,7,15,31,61,102,173,237,296,396,406,11,val/20--Family_Group/20_Family_Group_Family_Group_20_326.jpg
5823,1,2,5,11,23,47,94,178,291,463,630,759,967,1010,11,val/20--Family_Group/20_Family_Group_Family_Group_20_33.jpg
5824,0,0,0,1,2,4,9,19,29,49,69,91,132,137,11,val/20--Family_Group/20_Family_Group_Family_Group_20_339.jpg
5825,0,0,1,3,7,14,29,56,92,154,211,260,354,364,11,val/20--Family_Group/20_Family_Group_Family_Group_20_360.jpg
5826,0,0,1,3,6,12,25,48,77,128,177,220,303,312,11,val/20--Family_Group/20_Family_Group_Family_Group_20_387.jpg
5827,0,0,0,1,3,6,12,25,40,68,98,127,184,190,11,val/20--Family_Group/20_Family_Group_Family_Group_20_411.jpg
5828,0,1,2,5,11,23,47,91,149,247,345,426,570,602,11,val/20--Family_Group/20_Family_Group_Family_Group_20_427.jpg
5829,0,0,1,3,6,12,24,46,73,121,167,209,287,295,11,val/20--Family_Group/20_Family_Group_Family_Group_20_447.jpg
5830,0,1,2,4,9,18,36,71,114,193,268,331,450,470,11,val/20--Family_Group/20_Family_Group_Family_Group_20_453.jpg
5831,1,2,5,11,23,47,93,176,288,458,624,752,959,1002,11,val/20--Family_Group/20_Family_Group_Family_Group_20_483.jpg
5832,1,2,5,11,23,47,93,176,288,457,622,749,956,999,11,val/20--Family_Group/20_Family_Group_Family_Group_20_493.jpg
5833,0,1,2,5,11,22,45,87,141,236,331,410,552,583,11,val/20--Family_Group/20_Family_Group_Family_Group_20_540.jpg
5834,1,2,4,8,17,34,68,128,209,339,470,564,722,762,11,val/20--Family_Group/20_Family_Group_Family_Group_20_544.jpg
5835,1,2,5,11,23,47,93,176,288,458,624,752,959,1002,11,val/20--Family_Group/20_Family_Group_Family_Group_20_556.jpg
5836,1,2,5,10,21,42,83,156,252,399,543,651,833,875,11,val/20--Family_Group/20_Family_Group_Family_Group_20_579.jpg
5837,0,0,0,1,3,6,13,27,43,74,108,139,202,209,11,val/20--Family_Group/20_Family_Group_Family_Group_20_599.jpg
5838,1,2,5,11,23,46,92,174,284,450,613,735,936,979,11,val/20--Family_Group/20_Family_Group_Family_Group_20_62.jpg
5839,0,1,3,7,15,31,61,116,189,310,430,516,667,705,11,val/20--Family_Group/20_Family_Group_Family_Group_20_636.jpg
5840,1,2,5,11,23,47,93,175,286,454,619,744,949,992,11,val/20--Family_Group/20_Family_Group_Family_Group_20_64.jpg
5841,1,2,5,10,20,40,79,148,240,381,519,622,798,840,11,val/20--Family_Group/20_Family_Group_Family_Group_20_648.jpg
5842,0,0,1,3,7,14,29,57,94,158,216,268,364,374,11,val/20--Family_Group/20_Family_Group_Family_Group_20_663.jpg
5843,1,3,7,14,29,59,114,210,341,539,749,899,1131,1218,11,val/20--Family_Group/20_Family_Group_Family_Group_20_672.jpg
5844,1,2,4,9,19,38,76,142,230,367,503,602,772,812,11,val/20--Family_Group/20_Family_Group_Family_Group_20_696.jpg
5845,0,0,0,0,1,3,6,13,20,35,51,69,97,101,11,val/20--Family_Group/20_Family_Group_Family_Group_20_702.jpg
5846,0,0,1,3,7,14,28,54,88,147,200,244,334,343,11,val/20--Family_Group/20_Family_Group_Family_Group_20_72.jpg
5847,0,0,0,1,2,4,8,16,24,40,56,74,102,106,11,val/20--Family_Group/20_Family_Group_Family_Group_20_730.jpg
5848,1,2,5,11,22,44,87,163,264,418,566,679,861,903,11,val/20--Family_Group/20_Family_Group_Family_Group_20_739.jpg
5849,0,0,0,0,1,2,5,11,17,29,42,56,82,86,11,val/20--Family_Group/20_Family_Group_Family_Group_20_750.jpg
