,path,class,image_id,label_gran_3,label_gran_5,label_gran_7,label_gran_10,label_gran_15,label_gran_20,label_gran_25,label_gran_30,label_gran_50,label_gran_70,label_gran_100,label_gran_150,label_gran_200,label_gran_300
9484,162.Canada_Warbler/Canada_Warbler_0009_162343.jpg,162,9485,7,13,97,542,261,1156,2233,5575,4055,3603,1679,4617,466,5079
9487,162.Canada_Warbler/Canada_Warbler_0040_162352.jpg,162,9488,7,13,36,66,889,3588,1874,147,4782,3033,5771,3415,5546,1182
9490,162.Canada_Warbler/Canada_Warbler_0007_162364.jpg,162,9491,5,5,38,200,615,914,823,4983,846,4609,4294,4421,4685,5561
9495,162.Canada_Warbler/Canada_Warbler_0091_162378.jpg,162,9496,4,29,82,691,621,1722,4446,4720,2687,2894,2153,4232,2831,153
9496,162.Canada_Warbler/Canada_Warbler_0049_162379.jpg,162,9497,5,27,15,11,2319,2681,2576,5423,1696,985,5632,4651,2302,5790
9498,162.Canada_Warbler/Canada_Warbler_0085_162385.jpg,162,9499,6,16,73,482,1143,2964,3691,4794,4413,2518,5031,1052,1301,4954
9500,162.Canada_Warbler/Canada_Warbler_0005_162389.jpg,162,9501,5,27,15,56,1913,2866,4959,1409,2875,2167,4487,3518,2698,4267
9501,162.Canada_Warbler/Canada_Warbler_0080_162392.jpg,162,9502,0,14,7,62,1919,1015,3477,4247,476,5443,2692,1914,5468,4322
9502,162.Canada_Warbler/Canada_Warbler_0076_162393.jpg,162,9503,6,7,111,290,56,3002,4,1479,701,5271,3212,1801,4162,1604
9505,162.Canada_Warbler/Canada_Warbler_0112_162398.jpg,162,9506,6,25,114,480,744,2927,3590,5522,1308,1264,4167,4518,5673,792
9507,162.Canada_Warbler/Canada_Warbler_0113_162403.jpg,162,9508,5,27,125,572,1838,2476,1097,4743,173,4511,1309,1136,173,5451
9510,162.Canada_Warbler/Canada_Warbler_0019_162409.jpg,162,9511,3,4,56,722,718,3750,314,593,2786,4743,3857,3341,4851,4443
9511,162.Canada_Warbler/Canada_Warbler_0016_162411.jpg,162,9512,6,2,10,625,1829,2203,4218,848,5088,2227,687,3569,5783,5704
9512,162.Canada_Warbler/Canada_Warbler_0120_162415.jpg,162,9513,0,21,83,40,264,2009,2919,2023,5477,2634,1126,4396,3370,3806
9514,162.Canada_Warbler/Canada_Warbler_0064_162417.jpg,162,9515,6,7,39,560,938,82,3501,3263,308,2253,1218,3862,470,4626
9515,162.Canada_Warbler/Canada_Warbler_0041_162418.jpg,162,9516,0,21,94,379,556,885,3513,4700,5545,287,2125,1194,4877,2129
9516,162.Canada_Warbler/Canada_Warbler_0099_162425.jpg,162,9517,5,27,15,56,1771,269,4574,4884,194,219,1254,3702,702,1433
9518,162.Canada_Warbler/Canada_Warbler_0075_162428.jpg,162,9519,6,7,39,714,874,3634,600,3928,4470,3411,3420,1827,2603,5609
9520,162.Canada_Warbler/Canada_Warbler_0077_162437.jpg,162,9521,5,27,15,11,2319,2583,2100,2062,4239,5233,4494,5736,3738,1658
9521,162.Canada_Warbler/Canada_Warbler_0047_162439.jpg,162,9522,0,21,31,650,62,1112,537,3018,3898,2324,549,509,563,5129
9524,162.Canada_Warbler/Canada_Warbler_0042_162448.jpg,162,9525,7,13,97,542,1728,223,657,2814,2736,1940,2462,4788,2296,1795
9525,162.Canada_Warbler/Canada_Warbler_0024_162218.jpg,162,9526,5,27,125,652,1915,3050,1562,1118,1612,1284,5060,2008,679,4807
9529,162.Canada_Warbler/Canada_Warbler_0032_162229.jpg,162,9530,5,27,102,571,724,2756,2065,3182,4599,36,335,814,183,179
9530,163.Cape_May_Warbler/Cape_May_Warbler_0001_139008.jpg,163,9531,6,2,35,758,231,1415,1602,4401,3854,5017,729,4506,1477,4743
9531,163.Cape_May_Warbler/Cape_May_Warbler_0076_163075.jpg,163,9532,7,28,28,319,914,2443,620,1686,911,869,1470,4242,3411,937
9535,163.Cape_May_Warbler/Cape_May_Warbler_0108_163108.jpg,163,9536,6,7,127,670,1428,1938,2034,2998,2341,4409,5852,330,2547,2536
9537,163.Cape_May_Warbler/Cape_May_Warbler_0113_163130.jpg,163,9538,0,14,98,113,860,1109,2037,2100,3664,5723,77,3176,5716,2475
9539,163.Cape_May_Warbler/Cape_May_Warbler_0023_163133.jpg,163,9540,7,22,119,371,430,1865,3331,288,472,5789,1494,1402,4219,3050
9542,163.Cape_May_Warbler/Cape_May_Warbler_0020_162629.jpg,163,9543,6,7,80,145,1370,296,3511,4316,4309,3929,1955,492,3496,3998
9543,163.Cape_May_Warbler/Cape_May_Warbler_0068_163147.jpg,163,9544,7,6,8,154,1618,2181,1125,225,3918,2707,2869,4841,1474,3710
9544,163.Cape_May_Warbler/Cape_May_Warbler_0088_163149.jpg,163,9545,6,7,127,606,1371,3285,3315,3541,246,1677,3564,2591,2148,2504
9545,163.Cape_May_Warbler/Cape_May_Warbler_0101_163169.jpg,163,9546,0,26,106,401,568,1471,1750,2849,5677,2598,27,2707,298,2892
9550,163.Cape_May_Warbler/Cape_May_Warbler_0049_162909.jpg,163,9551,0,26,106,321,819,3742,4787,879,1297,4509,807,217,2933,1448
9552,163.Cape_May_Warbler/Cape_May_Warbler_0022_162912.jpg,163,9553,5,5,67,449,1151,3347,251,3569,4123,3514,3892,4276,425,3434
9556,163.Cape_May_Warbler/Cape_May_Warbler_0043_163172.jpg,163,9557,0,10,116,633,88,1557,2876,3700,5048,3649,692,3589,695,5358
9558,163.Cape_May_Warbler/Cape_May_Warbler_0028_163177.jpg,163,9559,0,26,37,751,951,104,3908,428,4139,5369,2223,1892,4596,2979
9561,163.Cape_May_Warbler/Cape_May_Warbler_0081_162936.jpg,163,9562,5,27,27,539,2175,1218,3369,4847,2870,215,5065,1248,3594,4065
9562,163.Cape_May_Warbler/Cape_May_Warbler_0032_162659.jpg,163,9563,6,7,80,509,1637,3844,2199,3534,5764,3397,1708,847,2504,930
9564,163.Cape_May_Warbler/Cape_May_Warbler_0058_162948.jpg,163,9565,0,26,106,321,2375,2915,1165,4119,1535,1339,4640,3666,5061,4446
9567,163.Cape_May_Warbler/Cape_May_Warbler_0013_163052.jpg,163,9568,6,16,86,471,490,1300,2904,1569,3876,3966,651,4515,2708,1885
9569,163.Cape_May_Warbler/Cape_May_Warbler_0012_162701.jpg,163,9570,6,7,127,307,2266,2283,3623,1259,4840,4742,3405,2687,2244,4466
9571,163.Cape_May_Warbler/Cape_May_Warbler_0111_162959.jpg,163,9572,0,10,88,230,237,3698,859,4739,3080,2946,5518,4941,3143,865
9573,163.Cape_May_Warbler/Cape_May_Warbler_0005_163197.jpg,163,9574,5,30,12,432,203,1952,1866,3544,5104,984,5873,5018,1567,279
9574,163.Cape_May_Warbler/Cape_May_Warbler_0128_162971.jpg,163,9575,6,2,33,39,1790,3394,1604,456,1833,2440,4987,1570,4948,1501
9575,163.Cape_May_Warbler/Cape_May_Warbler_0103_162972.jpg,163,9576,5,8,62,501,844,4095,3927,3334,4351,4246,4336,1808,2899,3522
9577,163.Cape_May_Warbler/Cape_May_Warbler_0077_162979.jpg,163,9578,7,6,8,183,1827,592,2661,3737,5300,4219,1561,3859,1028,1154
9578,163.Cape_May_Warbler/Cape_May_Warbler_0069_162980.jpg,163,9579,6,2,35,353,847,3960,914,4876,1154,5883,4092,3787,1539,3363
9580,163.Cape_May_Warbler/Cape_May_Warbler_0073_162993.jpg,163,9581,2,19,108,355,2009,1339,2668,1231,3856,1310,4690,5211,1346,1688
9581,163.Cape_May_Warbler/Cape_May_Warbler_0066_163005.jpg,163,9582,5,5,109,378,167,3631,4428,1512,4296,338,580,5685,4478,4413
9582,163.Cape_May_Warbler/Cape_May_Warbler_0031_163012.jpg,163,9583,6,2,33,719,487,1084,1429,4981,2801,5281,2150,943,5590,5245
9584,163.Cape_May_Warbler/Cape_May_Warbler_0040_163036.jpg,163,9585,7,28,28,651,987,614,651,3399,2770,270,5290,2345,1190,1792
9588,163.Cape_May_Warbler/Cape_May_Warbler_0061_163061.jpg,163,9589,5,5,67,90,571,893,3185,5091,5657,295,5095,5677,381,3028
9589,163.Cape_May_Warbler/Cape_May_Warbler_0084_163132.jpg,163,9590,5,30,12,432,203,1952,1198,1900,3221,1640,2911,2167,5529,5332
9591,164.Cerulean_Warbler/Cerulean_Warbler_0091_163331.jpg,164,9592,7,22,58,586,2293,3768,3768,4925,4069,5132,1088,5704,53,2886
9593,164.Cerulean_Warbler/Cerulean_Warbler_0023_797191.jpg,164,9594,1,20,51,132,1376,3256,3333,323,2386,5451,539,4729,130,1209
9595,164.Cerulean_Warbler/Cerulean_Warbler_0056_163339.jpg,164,9596,5,27,125,138,1164,1576,155,2493,3021,4589,3671,5698,2182,2503
9600,164.Cerulean_Warbler/Cerulean_Warbler_0094_797200.jpg,164,9601,6,7,127,606,1866,3207,3164,577,56,3255,4934,3931,1343,2707
9602,164.Cerulean_Warbler/Cerulean_Warbler_0077_797202.jpg,164,9603,7,22,79,756,361,546,350,2750,485,3490,3647,2985,3875,1724
9604,164.Cerulean_Warbler/Cerulean_Warbler_0063_797204.jpg,164,9605,7,22,119,168,1413,3595,4228,2539,3591,1807,5216,5356,1123,868
9606,164.Cerulean_Warbler/Cerulean_Warbler_0060_797209.jpg,164,9607,1,20,51,225,674,1688,2333,3406,4472,2893,5724,5097,1311,2642
9607,164.Cerulean_Warbler/Cerulean_Warbler_0010_797210.jpg,164,9608,5,27,27,280,629,2121,1745,3660,4141,497,5319,1522,5647,860
9608,164.Cerulean_Warbler/Cerulean_Warbler_0047_797211.jpg,164,9609,1,12,60,350,137,2189,4734,4345,4578,1989,5279,4978,1313,1514
9611,164.Cerulean_Warbler/Cerulean_Warbler_0045_797217.jpg,164,9612,5,5,67,299,1992,1672,3932,2447,496,4273,4473,1237,3249,1978
9615,164.Cerulean_Warbler/Cerulean_Warbler_0014_797226.jpg,164,9616,0,21,31,266,462,3514,4699,967,4333,2404,2555,5286,5196,4431
9616,164.Cerulean_Warbler/Cerulean_Warbler_0038_797230.jpg,164,9617,6,25,114,518,1655,2054,541,291,2942,952,2880,1168,4753,3929
9619,164.Cerulean_Warbler/Cerulean_Warbler_0083_163380.jpg,164,9620,6,2,107,256,2222,2675,1905,227,2268,1194,5283,5406,5514,5834
9620,164.Cerulean_Warbler/Cerulean_Warbler_0090_797195.jpg,164,9621,6,2,33,75,663,597,2091,1889,798,4376,5399,390,4213,4157
9621,164.Cerulean_Warbler/Cerulean_Warbler_0080_163399.jpg,164,9622,6,7,111,596,1939,3589,66,4754,5595,5386,2273,4097,5382,1835
9623,164.Cerulean_Warbler/Cerulean_Warbler_0089_163412.jpg,164,9624,3,24,122,444,1131,3446,3421,3497,1655,3273,2902,4679,3620,1175
9624,164.Cerulean_Warbler/Cerulean_Warbler_0012_163417.jpg,164,9625,1,20,51,77,1733,2046,4077,26,1084,3895,3270,673,2686,3837
9625,164.Cerulean_Warbler/Cerulean_Warbler_0039_163420.jpg,164,9626,3,23,75,730,1095,697,1631,3143,5594,2921,5575,3204,2553,130
9626,164.Cerulean_Warbler/Cerulean_Warbler_0087_163451.jpg,164,9627,5,27,125,135,1127,802,635,5275,1135,1430,5081,146,4554,5873
9628,164.Cerulean_Warbler/Cerulean_Warbler_0072_163200.jpg,164,9629,2,18,76,117,354,4084,4844,1174,2046,2879,676,2184,1389,2293
9629,164.Cerulean_Warbler/Cerulean_Warbler_0071_163201.jpg,164,9630,7,22,16,326,832,1244,1984,154,534,5108,99,2136,5767,1592
9631,164.Cerulean_Warbler/Cerulean_Warbler_0020_163353.jpg,164,9632,6,7,127,307,1538,660,617,1884,5662,4098,3446,5814,115,267
9634,164.Cerulean_Warbler/Cerulean_Warbler_0086_797214.jpg,164,9635,3,4,72,773,2297,1249,1066,5428,1486,2780,1535,3920,2706,1964
9637,164.Cerulean_Warbler/Cerulean_Warbler_0035_163269.jpg,164,9638,2,19,105,441,1834,1926,1067,316,1545,3228,748,3111,2090,117
9638,164.Cerulean_Warbler/Cerulean_Warbler_0078_163271.jpg,164,9639,4,29,93,672,1269,1207,4003,3619,5860,163,329,3455,4675,1498
9641,164.Cerulean_Warbler/Cerulean_Warbler_0076_163294.jpg,164,9642,3,9,112,557,1899,3421,3828,874,3342,3052,3388,1647,2181,205
9643,164.Cerulean_Warbler/Cerulean_Warbler_0003_163305.jpg,164,9644,0,14,7,727,1000,3107,3327,4207,4481,2099,5741,2303,2549,3086
9645,164.Cerulean_Warbler/Cerulean_Warbler_0033_797176.jpg,164,9646,6,25,34,427,2329,1239,3781,4103,4367,2858,3307,3636,4786,3896
9646,164.Cerulean_Warbler/Cerulean_Warbler_0084_797177.jpg,164,9647,2,31,100,593,754,2180,5237,1505,568,542,3484,5920,3046,86
9649,164.Cerulean_Warbler/Cerulean_Warbler_0018_797183.jpg,164,9650,5,5,38,715,835,2858,2111,1621,3367,5330,2270,61,904,5593
9650,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0098_164352.jpg,165,9651,3,4,72,417,2166,3159,2870,629,3187,4318,2627,3356,4758,1801
9652,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0035_163587.jpg,165,9653,7,22,58,723,66,2372,2397,2459,3582,1948,2955,320,3015,1106
9655,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0124_164109.jpg,165,9656,4,29,82,691,514,2922,5027,4963,3679,4611,3709,3485,4543,1400
9656,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0081_163854.jpg,165,9657,6,2,35,550,27,1815,3532,5625,5795,2691,5397,5953,4001,4052
9659,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0006_163858.jpg,165,9660,6,2,35,758,1013,1750,1790,4759,5757,5608,984,2050,2265,4574
9663,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0073_163868.jpg,165,9664,2,1,40,413,850,2276,3491,1636,4142,1810,1645,3246,2719,184
9664,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0121_164125.jpg,165,9665,1,20,42,276,811,1464,3689,1585,4226,217,3345,4263,4325,818
9665,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0053_163615.jpg,165,9666,1,20,42,397,2300,4119,4707,3750,969,4436,2758,5177,5741,2894
9669,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0018_164148.jpg,165,9670,6,2,33,39,1790,1439,3541,4305,4094,4439,844,2024,820,5981
9670,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0104_163638.jpg,165,9671,4,0,29,219,553,3048,4439,3501,4492,5876,4374,486,2437,3291
9671,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0094_164152.jpg,165,9672,6,2,33,362,1409,3286,4376,130,165,1809,1140,4479,1144,1185
9673,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0110_164023.jpg,165,9674,3,9,0,258,2236,1729,1574,1978,2272,3107,5417,1737,4625,1572
9674,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0069_163921.jpg,165,9675,3,9,112,212,1480,3283,5078,1736,5059,688,4005,3579,4196,854
9676,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0063_163927.jpg,165,9677,4,15,18,186,1210,2815,4074,1119,3880,1005,2926,4519,712,4524
9678,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0101_164324.jpg,165,9679,5,5,67,315,1078,19,4598,5397,4233,3188,3546,2147,5596,5677
9679,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0041_163944.jpg,165,9680,1,17,115,213,533,2345,2939,4433,1449,4976,2841,3338,3383,4829
9680,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0043_164114.jpg,165,9681,5,5,38,715,835,1031,1055,120,1648,2533,5803,3475,1634,2930
9681,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0128_163696.jpg,165,9682,3,9,0,487,467,3812,2918,5262,4709,3038,3874,4177,5024,1015
9684,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0044_163975.jpg,165,9685,7,28,45,114,1565,2554,4281,5135,3911,1980,5141,5040,2798,5343
9690,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0105_163996.jpg,165,9691,3,9,112,294,2084,3066,4835,4927,3890,1899,2889,4153,3844,4589
9692,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0013_163749.jpg,165,9693,5,27,125,138,1164,1576,4370,928,1266,378,4199,666,990,136
9693,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0097_163750.jpg,165,9694,4,29,82,691,1612,3246,3950,597,3333,4898,4657,1951,4086,2510
9694,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0071_163784.jpg,165,9695,1,17,48,632,1392,3611,893,2562,2873,4974,5938,317,5065,2104
9699,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0107_164040.jpg,165,9700,4,0,24,330,1348,3208,3492,4806,3103,4661,1489,3994,962,4789
9700,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0023_164308.jpg,165,9701,3,9,112,205,1306,1852,40,1937,3389,909,910,2363,3591,5557
9702,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0014_163801.jpg,165,9703,4,29,93,116,1690,1550,5092,5483,3744,2067,360,4004,476,4205
9703,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0016_164060.jpg,165,9704,3,4,56,763,2065,812,2017,4697,3215,3508,3314,6,1934,4976
9706,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0075_164231.jpg,165,9707,4,29,82,691,621,695,1761,1218,4143,5609,454,3131,1299,5039
9708,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0066_164078.jpg,165,9709,5,5,103,271,691,3214,3351,2755,1056,355,3233,5039,1516,4746
9709,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0126_164090.jpg,165,9710,4,15,123,289,73,2102,1316,4623,3018,4243,3229,4480,856,1332
9711,166.Golden_winged_Warbler/Golden_Winged_Warbler_0060_164368.jpg,166,9712,4,3,69,17,856,2823,169,654,4180,1478,3938,5923,2939,1737
9712,166.Golden_winged_Warbler/Golden_Winged_Warbler_0071_164370.jpg,166,9713,5,5,109,19,2259,2871,4991,273,4230,1062,4631,122,1888,5846
9714,166.Golden_winged_Warbler/Golden_Winged_Warbler_0083_794801.jpg,166,9715,7,28,85,406,1555,940,1747,86,4402,2107,5225,3065,3800,3587
9718,166.Golden_winged_Warbler/Golden_Winged_Warbler_0069_164456.jpg,166,9719,1,17,48,632,355,2024,2214,2777,1522,4635,789,4065,3300,4344
9720,166.Golden_winged_Warbler/Golden_Winged_Warbler_0030_164462.jpg,166,9721,3,9,0,367,1782,1024,4757,3723,2414,2349,2500,5528,123,5864
9722,166.Golden_winged_Warbler/Golden_Winged_Warbler_0014_164464.jpg,166,9723,6,2,35,550,1818,747,3052,2425,3803,3225,2641,3816,5455,3663
9723,166.Golden_winged_Warbler/Golden_Winged_Warbler_0092_164465.jpg,166,9724,1,20,51,77,1267,2992,1031,1595,299,4537,926,1620,2333,113
9724,166.Golden_winged_Warbler/Golden_Winged_Warbler_0003_164469.jpg,166,9725,4,15,18,217,1049,3116,1163,2179,4249,468,2982,5182,1104,4874
9725,166.Golden_winged_Warbler/Golden_Winged_Warbler_0004_164470.jpg,166,9726,5,8,22,530,1929,2360,1078,498,4949,1031,4828,5931,1116,5166
9728,166.Golden_winged_Warbler/Golden_Winged_Warbler_0012_164496.jpg,166,9729,5,5,38,345,773,134,1645,2816,4551,3828,2423,3379,1597,57
9730,166.Golden_winged_Warbler/Golden_Winged_Warbler_0061_164516.jpg,166,9731,4,29,82,691,514,2790,833,4314,892,5068,2107,4420,335,4496
9733,166.Golden_winged_Warbler/Golden_Winged_Warbler_0066_794803.jpg,166,9734,4,15,123,583,428,4146,2497,2307,4205,3728,141,4055,5884,4425
9734,166.Golden_winged_Warbler/Golden_Winged_Warbler_0051_794805.jpg,166,9735,3,4,56,76,1441,2327,5069,1250,5126,5599,3140,4012,1668,5506
9735,166.Golden_winged_Warbler/Golden_Winged_Warbler_0024_794807.jpg,166,9736,4,15,123,289,55,932,3484,425,3830,3072,156,294,3087,425
9739,166.Golden_winged_Warbler/Golden_Winged_Warbler_0011_794812.jpg,166,9740,3,9,112,212,1480,2584,3637,2401,4919,4954,4604,2197,465,1461
9740,166.Golden_winged_Warbler/Golden_Winged_Warbler_0009_794813.jpg,166,9741,5,5,103,551,501,1116,1167,746,5704,134,3935,5540,2649,4297
9744,166.Golden_winged_Warbler/Golden_Winged_Warbler_0015_794819.jpg,166,9745,4,15,123,311,845,1075,4662,2206,1914,3410,496,2146,4080,5890
9745,166.Golden_winged_Warbler/Golden_Winged_Warbler_0079_794820.jpg,166,9746,4,29,82,595,223,3190,1744,2897,4713,1774,4474,4530,4367,5163
9746,166.Golden_winged_Warbler/Golden_Winged_Warbler_0021_794821.jpg,166,9747,3,4,56,710,1708,3982,3729,1124,4274,4643,5813,3975,4239,5578
9747,166.Golden_winged_Warbler/Golden_Winged_Warbler_0068_794825.jpg,166,9748,4,3,69,31,869,1289,4321,4181,4810,2385,1034,4907,736,7
9748,166.Golden_winged_Warbler/Golden_Winged_Warbler_0078_794827.jpg,166,9749,3,23,75,665,897,3606,1454,1297,1994,2235,776,4854,3279,4930
9749,166.Golden_winged_Warbler/Golden_Winged_Warbler_0046_794828.jpg,166,9750,5,8,22,263,1452,3142,570,2580,711,2061,4182,2513,4526,1221
9750,166.Golden_winged_Warbler/Golden_Winged_Warbler_0018_164558.jpg,166,9751,4,15,18,442,256,2988,1601,2322,3504,147,1813,5465,2098,4998
9752,166.Golden_winged_Warbler/Golden_Winged_Warbler_0044_794836.jpg,166,9753,2,19,113,641,1317,2065,2780,3955,1729,1822,4837,2466,4314,5706
9756,166.Golden_winged_Warbler/Golden_Winged_Warbler_0016_794841.jpg,166,9757,1,17,48,632,552,2182,2193,1235,1244,5327,1110,2432,129,3372
9759,166.Golden_winged_Warbler/Golden_Winged_Warbler_0056_794845.jpg,166,9760,4,29,82,675,1247,2109,4969,3910,4445,2803,4735,2285,5254,1691
9761,166.Golden_winged_Warbler/Golden_Winged_Warbler_0054_794847.jpg,166,9762,7,28,17,448,2194,3120,4564,2572,1881,3472,899,4744,3681,3246
9763,166.Golden_winged_Warbler/Golden_Winged_Warbler_0062_794850.jpg,166,9764,0,14,55,531,1039,2113,922,4032,4108,111,5426,2654,3430,172
9764,166.Golden_winged_Warbler/Golden_Winged_Warbler_0059_794855.jpg,166,9765,4,29,32,616,520,1236,1699,1030,1777,928,4952,4437,345,2338
9768,166.Golden_winged_Warbler/Golden_Winged_Warbler_0013_794837.jpg,166,9769,0,10,116,633,2284,2549,1016,49,5768,4220,2735,2879,52,72
9769,167.Hooded_Warbler/Hooded_Warbler_0043_164864.jpg,167,9770,6,7,127,622,1274,1043,211,2215,4415,4392,2320,4871,2767,2555
9773,167.Hooded_Warbler/Hooded_Warbler_0012_164891.jpg,167,9774,6,2,10,625,68,3247,383,4634,3064,2157,888,5383,5202,3919
9778,167.Hooded_Warbler/Hooded_Warbler_0003_164915.jpg,167,9779,5,5,109,378,2004,2112,4697,1386,606,2268,2521,3346,474,5488
9779,167.Hooded_Warbler/Hooded_Warbler_0129_90165.jpg,167,9780,2,1,20,7,404,3079,882,3228,5494,1542,4848,5834,4029,3668
9780,167.Hooded_Warbler/Hooded_Warbler_0124_164923.jpg,167,9781,6,2,10,625,68,3247,222,4631,4927,4739,3067,840,257,1850
9782,167.Hooded_Warbler/Hooded_Warbler_0039_164928.jpg,167,9783,6,7,39,714,874,852,3438,4477,2028,5760,1617,4482,1056,100
9783,167.Hooded_Warbler/Hooded_Warbler_0070_164930.jpg,167,9784,3,4,56,76,336,349,4475,5467,1166,3707,4071,3860,1773,5417
9785,167.Hooded_Warbler/Hooded_Warbler_0084_164944.jpg,167,9786,5,5,103,495,2180,328,2940,5552,2998,3893,3721,2343,1189,2579
9787,167.Hooded_Warbler/Hooded_Warbler_0104_164982.jpg,167,9788,3,9,112,557,121,877,1535,2217,3307,184,4841,4695,4085,927
9791,167.Hooded_Warbler/Hooded_Warbler_0115_165041.jpg,167,9792,6,25,74,335,270,2115,2413,2645,2781,1694,2830,409,5267,5306
9792,167.Hooded_Warbler/Hooded_Warbler_0021_165057.jpg,167,9793,4,29,82,691,514,2922,2556,5597,2251,4813,4367,1997,3937,1730
9793,167.Hooded_Warbler/Hooded_Warbler_0057_164137.jpg,167,9794,5,30,12,72,2148,1181,2261,3775,483,5130,1538,5503,2360,5536
9796,167.Hooded_Warbler/Hooded_Warbler_0078_165123.jpg,167,9797,2,19,113,641,1317,2233,3307,3189,1340,3915,1626,4867,3114,3780
9798,167.Hooded_Warbler/Hooded_Warbler_0013_164627.jpg,167,9799,7,13,97,74,1378,1180,591,3582,5531,1681,1939,1333,3931,5325
9800,167.Hooded_Warbler/Hooded_Warbler_0053_164631.jpg,167,9801,4,3,69,31,449,1931,4858,3251,4320,3531,5422,4354,4267,275
9803,167.Hooded_Warbler/Hooded_Warbler_0121_164639.jpg,167,9804,3,4,56,76,336,1407,2684,1958,2069,2027,4925,5053,1798,218
9805,167.Hooded_Warbler/Hooded_Warbler_0008_164641.jpg,167,9806,7,13,97,542,1728,223,657,2497,3730,2460,4905,1050,2046,2771
9807,167.Hooded_Warbler/Hooded_Warbler_0040_165173.jpg,167,9808,4,29,82,691,619,3905,3092,630,778,3458,2468,3448,2834,4187
9809,167.Hooded_Warbler/Hooded_Warbler_0014_164672.jpg,167,9810,3,9,0,367,1058,1648,4010,4708,3248,2140,5880,1310,3702,4247
9810,167.Hooded_Warbler/Hooded_Warbler_0058_164674.jpg,167,9811,3,9,0,8,425,1032,4822,2271,1589,1195,4793,4160,4713,4103
9811,167.Hooded_Warbler/Hooded_Warbler_0062_165199.jpg,167,9812,6,7,39,714,332,2499,4580,2297,4718,1749,1827,3296,99,1767
9813,167.Hooded_Warbler/Hooded_Warbler_0001_164704.jpg,167,9814,4,15,123,311,845,2393,926,1982,398,3887,2960,1663,5004,680
9814,167.Hooded_Warbler/Hooded_Warbler_0134_164708.jpg,167,9815,4,15,123,311,845,2393,3835,2500,1712,164,1295,3553,5278,1597
9821,167.Hooded_Warbler/Hooded_Warbler_0011_164801.jpg,167,9822,3,23,4,101,1105,1890,1160,2823,1805,266,2157,2814,2988,5335
