,label_gran_0,label_gran_1,label_gran_2,label_gran_3,label_gran_4,label_gran_5,class,path
34559,17,8,4,2,1,0,3,Sandals/Flat/DV by Dolce Vita/8084068.32309.jpg
34560,10,5,2,1,0,0,4,Boots/Mid-Calf/Harley-Davidson/7902502.3.jpg
34561,12,6,3,1,0,0,5,Shoes/Flats/DV by Dolce Vita/8122734.695.jpg
34562,1,0,0,0,0,0,13,Shoes/Prewalker/Pazitos/7681794.585.jpg
34563,12,6,3,1,0,0,5,Shoes/Flats/Clarks/7993173.328.jpg
34564,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas Running/8073973.390162.jpg
34565,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Geox Kids/8033962.9.jpg
34566,12,6,3,1,0,0,5,Shoes/Flats/DKNY/8075640.391015.jpg
34567,0,0,0,0,0,0,8,Shoes/Oxfords/Hush Puppies/7161712.30.jpg
34568,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ASICS/7976434.355686.jpg
34569,15,7,3,1,0,0,7,Boots/Knee High/Frye/8003588.364846.jpg
34570,12,6,3,1,0,0,5,Shoes/Flats/Dolce & Gabbana/8014451.585.jpg
34571,3,1,0,0,0,0,1,Boots/Ankle/Frye/7658538.72.jpg
34572,0,0,0,0,0,0,8,Shoes/Oxfords/Finn Comfort/7257614.3.jpg
34573,10,5,2,1,0,0,4,Boots/Mid-Calf/Geox Kids/8016683.3.jpg
34574,10,5,2,1,0,0,4,Boots/Mid-Calf/Vintage Shoe Company/8031328.401.jpg
34575,3,1,0,0,0,0,1,Boots/Ankle/SKECHERS Work/8073055.389896.jpg
34576,5,2,1,0,0,0,10,Slippers/Slipper Flats/Orthaheel/7784869.158.jpg
34577,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Under Armour/8046497.153722.jpg
34578,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance/7888473.401.jpg
34579,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/8076036.2957.jpg
34580,15,7,3,1,0,0,7,Boots/Knee High/ECCO/7973687.1912.jpg
34581,11,5,2,1,0,0,2,Shoes/Heels/J. Renee/8069976.151.jpg
34582,3,1,0,0,0,0,1,Boots/Ankle/Keen/7804772.326354.jpg
34583,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Macbeth/7615262.144.jpg
34584,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance Kids/7980647.151.jpg
34585,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Levi's Kids/7867197.585.jpg
34586,11,5,2,1,0,0,2,Shoes/Heels/Clarks/7993113.328.jpg
34587,8,4,2,1,0,0,6,Shoes/Loafers/Merrell/7659812.154137.jpg
34588,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Reebok Lifestyle/7271189.133.jpg
34589,11,5,2,1,0,0,2,Shoes/Heels/Romantic Soles/7640369.3.jpg
34590,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vans/8064358.385204.jpg
34591,8,4,2,1,0,0,6,Shoes/Loafers/Naturalizer/7835888.72.jpg
34592,11,5,2,1,0,0,2,Shoes/Heels/Calvin Klein/7759111.392269.jpg
34593,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike Action Kids/7880446.147543.jpg
34594,17,8,4,2,1,0,3,Sandals/Flat/Jambu/7993436.231518.jpg
34595,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Pikolinos/7934513.11.jpg
34596,10,5,2,1,0,0,4,Boots/Mid-Calf/Sperry Top-Sider/8008971.3575.jpg
34597,19,9,4,2,1,0,15,Boots/Over the Knee/Ivanka Trump/8024369.7780.jpg
34598,10,5,2,1,0,0,4,Boots/Mid-Calf/The North Face Kids/7968659.352209.jpg
34599,12,6,3,1,0,0,5,Shoes/Flats/Pablosky Kids/8029608.3.jpg
34600,8,4,2,1,0,0,6,Shoes/Loafers/Vivienne Westwood/8005200.9.jpg
34601,5,2,1,0,0,0,10,Slippers/Slipper Flats/smartdogs/7705527.270978.jpg
34602,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Tsukihoshi Kids/7920040.30110.jpg
34603,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ASICS/7786226.45560.jpg
34604,0,0,0,0,0,0,8,Shoes/Oxfords/Hush Puppies/7904287.14179.jpg
34605,0,0,0,0,0,0,8,Shoes/Oxfords/Timberland/8008062.103.jpg
34606,10,5,2,1,0,0,4,Boots/Mid-Calf/Ariat Kids/7707421.16158.jpg
34607,11,5,2,1,0,0,2,Shoes/Heels/Zigi/7937079.106.jpg
34608,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Merrell/7813356.359517.jpg
34609,17,8,4,2,1,0,3,Sandals/Flat/Nina/8070726.632.jpg
34610,11,5,2,1,0,0,2,Shoes/Heels/Nina/8071029.552.jpg
34611,0,0,0,0,0,0,8,Shoes/Oxfords/Easy Spirit/8118507.500.jpg
34612,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance/8025508.20.jpg
34613,3,1,0,0,0,0,1,Boots/Ankle/Vasque/7988271.359934.jpg
34614,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/7566920.1567.jpg
34615,11,5,2,1,0,0,2,Shoes/Heels/Nina/8066021.58221.jpg
34616,10,5,2,1,0,0,4,Boots/Mid-Calf/Romantic Soles/8037589.72.jpg
34617,3,1,0,0,0,0,1,Boots/Ankle/Paul Green/8009542.231.jpg
34618,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Keen Kids/8068157.387187.jpg
34619,11,5,2,1,0,0,2,Shoes/Heels/Nine West/7777410.72963.jpg
34620,0,0,0,0,0,0,8,Shoes/Oxfords/Walk-Over/7975858.2552.jpg
34621,11,5,2,1,0,0,2,Shoes/Heels/Gabriella Rocha/8021420.370431.jpg
34622,8,4,2,1,0,0,6,Shoes/Loafers/Sebago/7359815.3.jpg
34623,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Reebok Kids/7979371.373583.jpg
34624,3,1,0,0,0,0,1,Boots/Ankle/Tundra Boots/7857885.3.jpg
34625,8,4,2,1,0,0,6,Shoes/Loafers/Born/7655012.768.jpg
34626,3,1,0,0,0,0,1,Boots/Ankle/UGG/7843260.227978.jpg
34627,3,1,0,0,0,0,1,Boots/Ankle/Timberland/110028.84.jpg
34628,10,5,2,1,0,0,4,Boots/Mid-Calf/Calvin Klein/8000372.2560.jpg
34629,11,5,2,1,0,0,2,Shoes/Heels/Missoni/8035436.374830.jpg
34630,10,5,2,1,0,0,4,Boots/Mid-Calf/Easy Spirit/8042734.6.jpg
34631,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas Originals Kids/7518278.24150.jpg
34632,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Globe/7987132.377356.jpg
34633,11,5,2,1,0,0,2,Shoes/Heels/Kate Spade New York/8009794.12664.jpg
34634,10,5,2,1,0,0,4,Boots/Mid-Calf/Sorel/7981489.275.jpg
34635,17,8,4,2,1,0,3,Sandals/Flat/Mephisto/123303.390146.jpg
34636,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Mizuno Kids/7969348.151.jpg
34637,8,4,2,1,0,0,6,Shoes/Loafers/Ralph Lauren Layette Kids/7140506.399169.jpg
34638,17,8,4,2,1,0,3,Sandals/Flat/Bella-Vita/7733368.297129.jpg
34639,4,2,1,0,0,0,11,Shoes/Boat Shoes/Polo Ralph Lauren/7741089.324993.jpg
34640,11,5,2,1,0,0,2,Shoes/Heels/Annie/8014623.367909.jpg
34641,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Diesel/8085790.401.jpg
34642,3,1,0,0,0,0,1,Boots/Ankle/Minnetonka/7426382.947.jpg
34643,15,7,3,1,0,0,7,Boots/Knee High/Justin Kids/7893590.327108.jpg
34644,0,0,0,0,0,0,8,Shoes/Oxfords/A. Testoni/7999253.289222.jpg
34645,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS KIDS/7795729.291574.jpg
34646,11,5,2,1,0,0,2,Shoes/Heels/rsvp/8044110.552.jpg
34647,11,5,2,1,0,0,2,Shoes/Heels/BC Footwear/8070477.388390.jpg
34648,15,7,3,1,0,0,7,Boots/Knee High/Hunter/7976546.18.jpg
34649,14,7,3,1,0,0,9,Shoes/Clogs and Mules/La Plume/8020351.3.jpg
34650,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Converse Kids/8035834.102360.jpg
34651,3,1,0,0,0,0,1,Boots/Ankle/Tretorn/7996981.94608.jpg
34652,3,1,0,0,0,0,1,Boots/Ankle/El Naturalista/8024617.307.jpg
34653,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Finn Comfort/8013389.367350.jpg
34654,3,1,0,0,0,0,1,Boots/Ankle/Cole Haan/7993438.3.jpg
34655,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ECCO Sport/7974034.354355.jpg
34656,5,2,1,0,0,0,10,Slippers/Slipper Flats/Acorn/7439248.366696.jpg
34657,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Sanuk/7993033.275.jpg
34658,10,5,2,1,0,0,4,Boots/Mid-Calf/Romantic Soles/8020670.59.jpg
34659,10,5,2,1,0,0,4,Boots/Mid-Calf/Primigi Kids/8022514.89.jpg
34660,10,5,2,1,0,0,4,Boots/Mid-Calf/KORS Michael Kors/8000935.9625.jpg
34661,17,8,4,2,1,0,3,Sandals/Flat/La Plume/7930417.552.jpg
34662,0,0,0,0,0,0,8,Shoes/Oxfords/Steve Madden/8075945.328.jpg
34663,11,5,2,1,0,0,2,Shoes/Heels/Rieker/8004589.4845.jpg
34664,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ECCO Sport/7974035.28768.jpg
34665,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ECCO Sport/8034693.374659.jpg
34666,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance/7626927.14.jpg
34667,11,5,2,1,0,0,2,Shoes/Heels/BC Footwear/7824654.500.jpg
34668,3,1,0,0,0,0,1,Boots/Ankle/Rachel Zoe/8034371.3.jpg
34669,8,4,2,1,0,0,6,Shoes/Loafers/Giorgio Brutini/7945773.6.jpg
34670,10,5,2,1,0,0,4,Boots/Mid-Calf/Brighton/8014242.552.jpg
34671,11,5,2,1,0,0,2,Shoes/Heels/Sofft/7628874.89.jpg
34672,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/DC/7575976.926.jpg
34673,0,0,0,0,0,0,8,Shoes/Oxfords/Born/8043046.376905.jpg
34674,15,7,3,1,0,0,7,Boots/Knee High/Hunter/7651964.341.jpg
34675,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/7951346.6020.jpg
34676,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Merrell/8075187.275.jpg
34677,11,5,2,1,0,0,2,Shoes/Heels/Joan & David/7947273.106.jpg
34678,8,4,2,1,0,0,6,Shoes/Loafers/Keen Kids/7969305.274964.jpg
34679,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS KIDS/8053109.380462.jpg
34680,11,5,2,1,0,0,2,Shoes/Heels/Joan & David/7967878.12534.jpg
34681,12,6,3,1,0,0,5,Shoes/Flats/Dr. Scholl's/8034273.374430.jpg
34682,11,5,2,1,0,0,2,Shoes/Heels/Gentle Souls/8012771.6332.jpg
34683,11,5,2,1,0,0,2,Shoes/Heels/Nine West/8025192.106.jpg
34684,10,5,2,1,0,0,4,Boots/Mid-Calf/Vivienne Westwood/8031748.711.jpg
34685,3,1,0,0,0,0,1,Boots/Ankle/Oh! Shoes/8013996.72092.jpg
34686,4,2,1,0,0,0,11,Shoes/Boat Shoes/Sperry Top-Sider/7538282.225096.jpg
34687,0,0,0,0,0,0,8,Shoes/Oxfords/Frye/7550063.325.jpg
34688,11,5,2,1,0,0,2,Shoes/Heels/Bottega Veneta/8059598.383113.jpg
34689,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/The North Face/7718824.262845.jpg
34690,3,1,0,0,0,0,1,Boots/Ankle/Minnetonka/7739188.197.jpg
34691,12,6,3,1,0,0,5,Shoes/Flats/Annie/8014746.248303.jpg
34692,3,1,0,0,0,0,1,Boots/Ankle/Dr. Martens/8004228.3.jpg
34693,12,6,3,1,0,0,5,Shoes/Flats/Ros Hommerson/7558797.153504.jpg
34694,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Reebok Lifestyle/7155838.341306.jpg
34695,3,1,0,0,0,0,1,Boots/Ankle/Scarpa/7396956.141073.jpg
34696,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/GUESS Kids'/8011294.500.jpg
34697,4,2,1,0,0,0,11,Shoes/Boat Shoes/Lacoste/8073368.4854.jpg
34698,17,8,4,2,1,0,3,Sandals/Flat/Roxy Kids/8095029.3.jpg
34699,12,6,3,1,0,0,5,Shoes/Flats/Arcopedico/7396952.585.jpg
34700,3,1,0,0,0,0,1,Boots/Ankle/Khombu/8003809.6.jpg
34701,15,7,3,1,0,0,7,Boots/Knee High/Wolky/8024875.371341.jpg
34702,10,5,2,1,0,0,4,Boots/Mid-Calf/Rieker/8004873.3.jpg
34703,12,6,3,1,0,0,5,Shoes/Flats/Geox/7920647.335217.jpg
34704,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike Kids/7978220.69638.jpg
34705,3,1,0,0,0,0,1,Boots/Ankle/Romika/7827627.325.jpg
34706,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/DKNY/8025598.401.jpg
34707,10,5,2,1,0,0,4,Boots/Mid-Calf/Stetson/7781187.306627.jpg
34708,8,4,2,1,0,0,6,Shoes/Loafers/Rieker/7448560.1162.jpg
34709,8,4,2,1,0,0,6,Shoes/Loafers/SKECHERS/7991363.436.jpg
34710,3,1,0,0,0,0,1,Boots/Ankle/Palladium/7995435.313352.jpg
34711,11,5,2,1,0,0,2,Shoes/Heels/Lumiani/8093419.632.jpg
34712,8,4,2,1,0,0,6,Shoes/Loafers/Bostonian/108457.665.jpg
34713,3,1,0,0,0,0,1,Boots/Ankle/Dr. Martens/7944091.552.jpg
34714,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ASICS/7986245.359283.jpg
34715,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vans Kids/8036434.375112.jpg
34716,3,1,0,0,0,0,1,Boots/Ankle/Lacoste/8050372.325.jpg
34717,17,8,4,2,1,0,3,Sandals/Flat/Birkenstock/7749906.208913.jpg
34718,12,6,3,1,0,0,5,Shoes/Flats/Merrell/8075498.1513.jpg
34719,11,5,2,1,0,0,2,Shoes/Heels/Munro American/8030719.373534.jpg
34720,3,1,0,0,0,0,1,Boots/Ankle/Dr. Martens/7921611.1165.jpg
34721,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Gola/8023942.68866.jpg
34722,10,5,2,1,0,0,4,Boots/Mid-Calf/Baffin Kids/8053976.3.jpg
34723,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Columbia/7956884.347828.jpg
34724,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Speedo/7856472.21196.jpg
34725,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Ryka/7884224.360574.jpg
34726,10,5,2,1,0,0,4,Boots/Mid-Calf/Kamik/7668312.3.jpg
34727,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/DC Kids/7605805.142564.jpg
34728,12,6,3,1,0,0,5,Shoes/Flats/Haflinger/7842708.3.jpg
34729,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Klogs USA/102848.3.jpg
34730,15,7,3,1,0,0,7,Boots/Knee High/Miz Mooz/8032042.585.jpg
34731,8,4,2,1,0,0,6,Shoes/Loafers/Lucky Brand/8108476.47919.jpg
34732,6,3,1,0,0,0,14,Sandals/Heel/Naot Footwear/7252119.729.jpg
34733,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vans/7255074.385217.jpg
34734,3,1,0,0,0,0,1,Boots/Ankle/Kamik Kids/7998315.102055.jpg
34735,8,4,2,1,0,0,6,Shoes/Loafers/Gordon Rush/7968159.18.jpg
34736,11,5,2,1,0,0,2,Shoes/Heels/Anne Klein/8002087.106.jpg
34737,12,6,3,1,0,0,5,Shoes/Flats/Geox Kids/8015598.3.jpg
34738,10,5,2,1,0,0,4,Boots/Mid-Calf/VOLATILE/8030320.6.jpg
34739,12,6,3,1,0,0,5,Shoes/Flats/Rockport/7996740.93647.jpg
34740,17,8,4,2,1,0,3,Sandals/Flat/Onex/8102618.764.jpg
34741,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Fly Flot/8032428.158.jpg
34742,17,8,4,2,1,0,3,Sandals/Flat/Kate Spade New York/7971252.353068.jpg
34743,0,0,0,0,0,0,8,Shoes/Oxfords/Gravati/8001215.364271.jpg
34744,17,8,4,2,1,0,3,Sandals/Flat/Teva/8048599.378894.jpg
34745,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ECCO Sport/7733881.330650.jpg
34746,17,8,4,2,1,0,3,Sandals/Flat/Romika/7902325.91608.jpg
34747,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Keds Kids/8014609.96747.jpg
34748,0,0,0,0,0,0,8,Shoes/Oxfords/Nunn Bush/8039259.3.jpg
34749,12,6,3,1,0,0,5,Shoes/Flats/Lucky Brand/7787167.2042.jpg
34750,10,5,2,1,0,0,4,Boots/Mid-Calf/Sanuk/7993044.20.jpg
34751,0,0,0,0,0,0,8,Shoes/Oxfords/Mephisto/7190589.104.jpg
34752,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike Kids/7978220.370096.jpg
34753,10,5,2,1,0,0,4,Boots/Mid-Calf/Eric Michael/8020581.3.jpg
34754,10,5,2,1,0,0,4,Boots/Mid-Calf/Romantic Soles/8037592.106.jpg
34755,17,8,4,2,1,0,3,Sandals/Flat/Havaianas/7579772.18914.jpg
34756,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/8037765.375615.jpg
34757,12,6,3,1,0,0,5,Shoes/Flats/MICHAEL Michael Kors/7980088.3.jpg
34758,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas Golf/8016714.12520.jpg
34759,3,1,0,0,0,0,1,Boots/Ankle/Keen/7977126.355921.jpg
34760,3,1,0,0,0,0,1,Boots/Ankle/Munro American/7684303.72.jpg
34761,15,7,3,1,0,0,7,Boots/Knee High/Naughty Monkey/8072433.3.jpg
34762,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/8012854.367127.jpg
34763,3,1,0,0,0,0,1,Boots/Ankle/Kamik/7998451.275.jpg
34764,8,4,2,1,0,0,6,Shoes/Loafers/School Issue/7648538.72.jpg
34765,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Lacoste/8050377.26055.jpg
34766,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7925413.369510.jpg
34767,11,5,2,1,0,0,2,Shoes/Heels/Salvatore Ferragamo/7964114.350026.jpg
34768,12,6,3,1,0,0,5,Shoes/Flats/Anne Klein/7565941.53055.jpg
34769,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS KIDS/8005758.32309.jpg
34770,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/DC Kids/7423232.23581.jpg
34771,12,6,3,1,0,0,5,Shoes/Flats/Kate Spade New York/8063917.384951.jpg
34772,11,5,2,1,0,0,2,Shoes/Heels/Not Rated/8014973.1904.jpg
34773,3,1,0,0,0,0,1,Boots/Ankle/Dr. Martens/8004373.12375.jpg
34774,11,5,2,1,0,0,2,Shoes/Heels/Stuart Weitzman/7978046.500.jpg
34775,0,0,0,0,0,0,8,Shoes/Oxfords/DV by Dolce Vita/7943212.378542.jpg
34776,11,5,2,1,0,0,2,Shoes/Heels/Anne Klein/7700491.286162.jpg
34777,5,2,1,0,0,0,10,Slippers/Slipper Flats/Livie & Luca/7707085.6.jpg
34778,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/8040032.3.jpg
34779,17,8,4,2,1,0,3,Sandals/Flat/Worishofer/7979186.3.jpg
34780,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance/7942183.2557.jpg
34781,10,5,2,1,0,0,4,Boots/Mid-Calf/Chippewa/7173640.3.jpg
34782,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Propet/7168998.3.jpg
34783,8,4,2,1,0,0,6,Shoes/Loafers/Pikolinos/7554017.212757.jpg
34784,3,1,0,0,0,0,1,Boots/Ankle/VOLATILE/8032058.20.jpg
34785,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Drew/7370409.15.jpg
34786,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas Outdoor/7881929.335444.jpg
34787,12,6,3,1,0,0,5,Shoes/Flats/Merrell/7987156.77988.jpg
34788,8,4,2,1,0,0,6,Shoes/Loafers/Lacoste/8014288.6194.jpg
34789,12,6,3,1,0,0,5,Shoes/Flats/Merrell/7987155.134719.jpg
34790,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Born/8070393.388349.jpg
34791,3,1,0,0,0,0,1,Boots/Ankle/Betsey Johnson/8017899.9450.jpg
34792,11,5,2,1,0,0,2,Shoes/Heels/DV by Dolce Vita/8122749.3.jpg
34793,17,8,4,2,1,0,3,Sandals/Flat/Tommy Bahama/7664230.14203.jpg
34794,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas Running/7798221.339061.jpg
34795,8,4,2,1,0,0,6,Shoes/Loafers/Dolce & Gabbana/8014461.229517.jpg
34796,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Haflinger/7802052.3.jpg
34797,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SIDI/8122706.147.jpg
34798,11,5,2,1,0,0,2,Shoes/Heels/McQ/8040624.504.jpg
34799,11,5,2,1,0,0,2,Shoes/Heels/Dr. Scholl's/8034312.13809.jpg
34800,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/7764678.196917.jpg
34801,15,7,3,1,0,0,7,Boots/Knee High/Shoe Be Doo/7848865.72.jpg
34802,8,4,2,1,0,0,6,Shoes/Loafers/Timberland Kids/7215324.104.jpg
34803,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Zoot Sports/7987880.359848.jpg
34804,17,8,4,2,1,0,3,Sandals/Flat/Birkenstock/109117.330074.jpg
34805,10,5,2,1,0,0,4,Boots/Mid-Calf/Baffin Kids/8053975.3.jpg
34806,12,6,3,1,0,0,5,Shoes/Flats/Nine West/8113465.417433.jpg
34807,5,2,1,0,0,0,10,Slippers/Slipper Flats/Daniel Green/8029122.3.jpg
34808,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/8058594.382713.jpg
34809,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vans Kids/7241786.294696.jpg
34810,12,6,3,1,0,0,5,Shoes/Flats/Corso Como/8041718.20704.jpg
34811,17,8,4,2,1,0,3,Sandals/Flat/Havaianas Kids/7821698.14.jpg
34812,3,1,0,0,0,0,1,Boots/Ankle/Pedro Garcia/8030944.4858.jpg
34813,8,4,2,1,0,0,6,Shoes/Loafers/Softspots/8013337.359292.jpg
34814,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Mizuno/7706782.151.jpg
34815,5,2,1,0,0,0,10,Slippers/Slipper Flats/Foamtreads/7346228.325.jpg
34816,12,6,3,1,0,0,5,Shoes/Flats/Type Z/8004110.3.jpg
34817,3,1,0,0,0,0,1,Boots/Ankle/Asolo/7604177.640.jpg
34818,17,8,4,2,1,0,3,Sandals/Flat/Kid Express/7926131.15.jpg
34819,10,5,2,1,0,0,4,Boots/Mid-Calf/UGG/7329412.30983.jpg
34820,3,1,0,0,0,0,1,Boots/Ankle/Caterpillar/115798.3.jpg
34821,11,5,2,1,0,0,2,Shoes/Heels/Badgley Mischka/7764126.3525.jpg
34822,11,5,2,1,0,0,2,Shoes/Heels/Call it SPRING/8056659.3.jpg
34823,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/7723889.358188.jpg
34824,0,0,0,0,0,0,8,Shoes/Oxfords/Stride Rite/7814460.3.jpg
34825,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Merrell/7986955.359513.jpg
34826,17,8,4,2,1,0,3,Sandals/Flat/Keen/7490240.390860.jpg
34827,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/DC Kids/7300895.202142.jpg
34828,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/etnies Kids/8026387.6583.jpg
34829,17,8,4,2,1,0,3,Sandals/Flat/DSQUARED2/7941107.9.jpg
34830,12,6,3,1,0,0,5,Shoes/Flats/Blowfish/8070631.338738.jpg
34831,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas/7976241.267221.jpg
34832,12,6,3,1,0,0,5,Shoes/Flats/Elizabeth and James/7979753.7297.jpg
34833,17,8,4,2,1,0,3,Sandals/Flat/Kate Spade New York/8063837.283519.jpg
34834,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance/7626307.1412.jpg
34835,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7881512.206462.jpg
34836,3,1,0,0,0,0,1,Boots/Ankle/Softspots/8013304.367282.jpg
34837,11,5,2,1,0,0,2,Shoes/Heels/7 For All Mankind/8060521.383498.jpg
34838,11,5,2,1,0,0,2,Shoes/Heels/J. Renee/8062665.6863.jpg
34839,12,6,3,1,0,0,5,Shoes/Flats/Lumiani/8099347.398833.jpg
34840,3,1,0,0,0,0,1,Boots/Ankle/UGG/7841067.3099.jpg
34841,11,5,2,1,0,0,2,Shoes/Heels/Earth/8027665.158.jpg
34842,10,5,2,1,0,0,4,Boots/Mid-Calf/DC/7649209.94638.jpg
34843,3,1,0,0,0,0,1,Boots/Ankle/Primigi Kids/8031940.6.jpg
34844,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Converse/7174805.236018.jpg
34845,12,6,3,1,0,0,5,Shoes/Flats/Rachel Zoe/8034366.325.jpg
34846,11,5,2,1,0,0,2,Shoes/Heels/Naot Footwear/7990757.360895.jpg
34847,3,1,0,0,0,0,1,Boots/Ankle/Chaco/7795649.7605.jpg
34848,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Merrell/7718429.359581.jpg
34849,11,5,2,1,0,0,2,Shoes/Heels/Christin Michaels/7945948.621.jpg
34850,11,5,2,1,0,0,2,Shoes/Heels/David Tate/7380633.209947.jpg
34851,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/7998944.3.jpg
34852,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas Kids/7883715.354086.jpg
34853,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance Classics/8034058.169.jpg
34854,17,8,4,2,1,0,3,Sandals/Flat/Merrell/7879671.27.jpg
