,label_gran_14,label_gran_13,label_gran_12,label_gran_11,label_gran_10,label_gran_9,label_gran_8,label_gran_7,label_gran_6,label_gran_5,label_gran_4,label_gran_3,label_gran_2,label_gran_1,label_gran_0,class,path
29833,24533,12268,6134,3068,1535,768,385,194,98,50,26,14,8,6,5,5,Shoes/Flats/Gabriella Rocha/7979381.369.jpg
29834,30151,15078,7540,3772,1888,945,474,238,120,61,31,17,10,8,7,7,Boots/Knee High/J. Renee/8020444.106.jpg
29835,11745,5872,2936,1468,734,367,184,92,46,23,11,6,3,2,1,1,Boots/Ankle/ECCO/7973606.699.jpg
29836,2643,1321,660,330,165,82,41,20,10,5,2,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/ASICS/7728048.216937.jpg
29837,440,220,110,55,27,13,6,3,1,0,0,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/etnies/7655316.369429.jpg
29838,11598,5799,2900,1450,725,362,181,91,46,23,11,6,3,2,1,1,Boots/Ankle/Dr. Martens/7901901.330314.jpg
29839,26204,13103,6552,3277,1640,820,411,207,105,53,27,14,8,6,5,5,Shoes/Flats/Me Too/7606141.82.jpg
29840,28469,14236,7119,3561,1782,891,447,225,114,58,30,16,9,7,6,6,Shoes/Loafers/W.A.G%2E/8037605.6.jpg
29841,6596,3298,1649,824,412,206,103,51,25,12,6,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/UGG Kids/8032677.20210.jpg
29842,1817,908,454,227,113,56,28,14,7,3,1,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Five Ten/7514049.188206.jpg
29843,30907,15456,7729,3866,1935,969,486,244,123,63,33,18,11,9,8,8,Shoes/Oxfords/Allen-Edmonds/8037434.8607.jpg
29844,11431,5715,2858,1429,714,357,179,90,45,22,11,6,3,2,1,1,Boots/Ankle/Bouquets/8038093.3.jpg
29845,34190,17099,8551,4278,2142,1073,539,271,137,70,37,21,14,12,11,11,Shoes/Boat Shoes/FootMates/7636406.234420.jpg
29846,13314,6657,3329,1665,833,417,209,105,53,27,14,8,5,3,2,2,Shoes/Heels/Ivanka Trump/8018621.370728.jpg
29847,2882,1441,720,360,180,90,45,22,11,5,2,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Dansko/8081316.2743.jpg
29848,26994,13498,6749,3376,1689,845,424,213,108,55,28,15,8,6,5,5,Shoes/Flats/Nine West/8113535.99031.jpg
29849,15244,7622,3811,1906,953,477,239,120,61,31,16,9,5,3,2,2,Shoes/Heels/Diane Von Furstenberg/7967691.149753.jpg
29850,11002,5501,2751,1376,688,344,172,86,43,21,10,5,3,2,1,1,Boots/Ankle/Dr. Martens/8004425.365190.jpg
29851,15969,7985,3993,1997,999,500,250,126,64,32,16,9,5,3,2,2,Shoes/Heels/BCBGeneration/8080517.2501.jpg
29852,34497,17252,8628,4317,2161,1083,544,274,139,71,38,22,15,13,12,12,Shoes/Firstwalker/Stride Rite/8080513.392693.jpg
29853,12077,6038,3019,1510,755,377,189,95,48,24,12,6,3,2,1,1,Boots/Ankle/Nine West/8051028.310.jpg
29854,10966,5483,2742,1371,685,342,171,86,43,21,10,5,3,2,1,1,Boots/Ankle/Rockport/7996682.3.jpg
29855,26957,13480,6740,3371,1687,844,423,213,108,55,28,15,8,6,5,5,Shoes/Flats/Gabriella Rocha/8111883.6596.jpg
29856,28183,14093,7047,3525,1764,882,443,223,113,58,30,16,9,7,6,6,Shoes/Loafers/Sanuk/7244115.155.jpg
29857,25653,12828,6414,3208,1605,803,403,203,103,52,27,14,8,6,5,5,Shoes/Flats/Kid Express/8028050.89.jpg
29858,6106,3053,1526,763,381,190,95,47,23,11,5,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7925314.353401.jpg
29859,8560,4280,2140,1070,535,267,133,66,33,16,8,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/7903843.20783.jpg
29860,13996,6998,3499,1750,875,438,219,110,56,28,14,8,5,3,2,2,Shoes/Heels/Bottega Veneta/8000909.5151.jpg
29861,21533,10768,5384,2693,1348,674,338,170,86,43,22,12,7,5,4,4,Boots/Mid-Calf/Frye/7165047.352764.jpg
29862,3576,1788,894,447,223,111,55,27,13,6,3,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Dexter Bowling/7228027.3.jpg
29863,12246,6123,3062,1531,765,382,191,96,48,24,12,6,3,2,1,1,Boots/Ankle/Dr. Martens/8004239.3.jpg
29864,17923,8962,4481,2241,1121,561,281,142,72,36,18,10,6,4,3,3,Sandals/Flat/OluKai/7912017.394196.jpg
29865,19329,9665,4833,2417,1209,605,303,153,77,39,20,11,6,4,3,3,Sandals/Flat/Elephantito/7900275.632.jpg
29866,20397,10199,5100,2551,1276,638,319,161,81,41,21,11,6,4,3,3,Sandals/Flat/Vidorreta/7919433.334845.jpg
29867,22259,11131,5566,2784,1393,697,349,176,89,45,23,12,7,5,4,4,Boots/Mid-Calf/Christin Michaels/8043239.372959.jpg
29868,14948,7474,3737,1869,935,468,234,118,60,30,15,8,5,3,2,2,Shoes/Heels/Bandolino/8088790.5273.jpg
29869,10392,5196,2598,1299,649,324,162,81,41,20,10,5,3,2,1,1,Boots/Ankle/Nine West/8051926.4418.jpg
29870,17132,8566,4283,2142,1071,536,268,135,68,34,17,9,5,3,2,2,Shoes/Heels/Nine West/8076433.973.jpg
29871,3602,1801,900,450,225,112,56,28,14,7,3,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Globe/7613184.5716.jpg
29872,14882,7441,3721,1861,931,466,233,117,59,30,15,8,5,3,2,2,Shoes/Heels/Burberry/8039399.376105.jpg
29873,6949,3474,1737,868,434,217,108,54,27,13,6,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Mephisto/7836610.21.jpg
29874,17658,8830,4415,2208,1105,553,277,140,71,36,18,10,6,4,3,3,Sandals/Flat/Merrell/7879797.3.jpg
29875,6499,3249,1624,812,406,203,101,50,25,12,6,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Fallen/7938825.182439.jpg
29876,10055,5027,2514,1257,628,314,157,79,40,20,10,5,3,2,1,1,Boots/Ankle/Propet/8019701.3.jpg
29877,2424,1212,606,303,151,75,37,18,9,4,2,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Globe/7357792.151.jpg
29878,11375,5687,2844,1422,711,355,178,89,45,22,11,6,3,2,1,1,Boots/Ankle/Fratelli Rossetti/8013570.168756.jpg
29879,21299,10651,5326,2664,1333,667,334,168,85,43,22,12,7,5,4,4,Boots/Mid-Calf/Magnanni/7937843.2122.jpg
29880,25811,12907,6454,3228,1615,808,405,204,103,52,27,14,8,6,5,5,Shoes/Flats/Blowfish/7724239.20722.jpg
29881,21011,10506,5253,2627,1314,657,329,166,84,42,21,11,6,4,3,3,Sandals/Flat/Kate Spade New York/8064059.1697.jpg
29882,14215,7108,3554,1777,889,445,223,112,57,29,15,8,5,3,2,2,Shoes/Heels/Betsey Johnson/8114242.37114.jpg
29883,21104,10553,5277,2640,1321,661,331,167,85,43,22,12,7,5,4,4,Boots/Mid-Calf/Rachel Kids/8025436.18729.jpg
29884,17251,8626,4313,2157,1079,540,270,136,69,35,18,10,6,4,3,3,Sandals/Flat/Mephisto/8074041.228692.jpg
29885,857,428,214,107,53,26,13,6,3,1,0,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/ALDO/8093302.396.jpg
29886,19210,9606,4803,2402,1202,601,301,152,77,39,20,11,6,4,3,3,Sandals/Flat/UGG Kids/7729553.267614.jpg
29887,30036,15020,7511,3757,1881,941,472,237,120,61,31,17,10,8,7,7,Boots/Knee High/Born/7818639.361190.jpg
29888,1316,658,329,164,82,41,20,10,5,2,1,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/7163446.8700.jpg
29889,33401,16704,8353,4179,2092,1048,526,265,134,68,36,20,13,11,10,10,Slippers/Slipper Flats/Acorn/7842993.29105.jpg
29890,34594,17301,8652,4329,2167,1086,545,275,139,71,38,22,15,13,12,12,Shoes/Firstwalker/Elephantito/8094147.14.jpg
29891,6001,3000,1500,750,375,187,93,46,23,11,5,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Vans Kids/7977439.344591.jpg
29892,5656,2828,1414,707,353,176,88,44,22,11,5,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Diadora Kids/7813961.34730.jpg
29893,14967,7484,3742,1871,936,468,234,118,60,30,15,8,5,3,2,2,Shoes/Heels/Ivanka Trump/7795431.15243.jpg
29894,17980,8991,4496,2249,1125,563,282,142,72,36,18,10,6,4,3,3,Sandals/Flat/Kork-Ease/7615769.317.jpg
29895,11664,5832,2916,1458,729,364,182,91,46,23,11,6,3,2,1,1,Boots/Ankle/UGG Kids/7862842.314781.jpg
29896,26898,13450,6725,3364,1683,842,422,212,107,54,28,15,8,6,5,5,Shoes/Flats/Naot Footwear/7308800.303903.jpg
29897,14662,7331,3666,1833,917,459,230,116,59,30,15,8,5,3,2,2,Shoes/Heels/MICHAEL Michael Kors/8064483.3.jpg
29898,14268,7134,3567,1784,892,446,223,112,57,29,15,8,5,3,2,2,Shoes/Heels/Oh! Shoes/8013985.367704.jpg
29899,33854,16931,8467,4236,2121,1063,534,269,136,69,36,20,13,11,10,10,Slippers/Slipper Flats/Ragg Kids/8030717.9.jpg
29900,27608,13806,6904,3454,1729,865,434,218,110,56,29,16,9,7,6,6,Shoes/Loafers/Allen-Edmonds/118525.60.jpg
29901,9676,4838,2419,1210,605,302,151,76,38,19,9,5,3,2,1,1,Boots/Ankle/Dolce Vita/8082998.3.jpg
29902,20863,10432,5216,2609,1305,653,327,165,83,42,21,11,6,4,3,3,Sandals/Flat/SKECHERS/8053582.751.jpg
29903,10394,5197,2599,1300,650,325,163,82,41,20,10,5,3,2,1,1,Boots/Ankle/Lugz/8004017.365048.jpg
29904,21819,10911,5456,2729,1366,683,342,172,87,44,22,12,7,5,4,4,Boots/Mid-Calf/La Sportiva/7138243.3.jpg
29905,28396,14200,7101,3552,1778,889,446,224,113,58,30,16,9,7,6,6,Shoes/Loafers/Stacy Adams/8103477.14.jpg
29906,6209,3104,1552,776,388,194,97,48,24,12,6,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Vans/7931232.151.jpg
29907,23441,11722,5861,2932,1467,734,368,185,94,47,24,13,7,5,4,4,Boots/Mid-Calf/Crocs Kids/7988564.16003.jpg
29908,14418,7209,3605,1803,902,451,226,114,58,29,15,8,5,3,2,2,Shoes/Heels/Lumiani/8099309.398830.jpg
29909,4685,2342,1171,585,292,146,73,36,18,9,4,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Naturino/8015552.640.jpg
29910,13088,6544,3272,1636,818,409,205,103,52,26,13,7,4,2,1,1,Boots/Ankle/Dr. Martens/118955.201685.jpg
29911,11367,5683,2842,1421,710,355,178,89,45,22,11,6,3,2,1,1,Boots/Ankle/Old Gringo/7991154.13781.jpg
29912,23410,11706,5853,2928,1465,733,367,185,94,47,24,13,7,5,4,4,Boots/Mid-Calf/UGG Kids/8125938.284893.jpg
29913,30963,15484,7743,3873,1939,971,487,245,124,63,33,18,11,9,8,8,Shoes/Oxfords/Dr. Martens/8004362.365148.jpg
29914,23288,11645,5823,2913,1458,729,365,184,93,47,24,13,7,5,4,4,Boots/Mid-Calf/Stetson/8020034.20.jpg
29915,19920,9961,4981,2491,1246,623,312,157,79,40,20,11,6,4,3,3,Sandals/Flat/FitFlop/7982975.52576.jpg
29916,5035,2517,1258,629,314,157,78,39,19,9,4,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/etnies Kids/7733627.48559.jpg
29917,28395,14199,7100,3552,1778,889,446,224,113,58,30,16,9,7,6,6,Shoes/Loafers/Steve Madden/8030192.9369.jpg
29918,22090,11046,5523,2763,1383,692,347,175,89,45,23,12,7,5,4,4,Boots/Mid-Calf/Spring Step/7607232.6.jpg
29919,23207,11605,5803,2903,1453,727,364,183,93,47,24,13,7,5,4,4,Boots/Mid-Calf/Lucchese/8098745.398676.jpg
29920,32979,16493,8248,4126,2066,1035,520,262,132,67,35,19,12,10,9,9,Shoes/Clogs and Mules/Easy Spirit/8042507.3.jpg
29921,6292,3146,1573,786,393,196,98,49,24,12,6,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Vans Kids/8036428.375110.jpg
29922,30033,15019,7510,3757,1881,941,472,237,120,61,31,17,10,8,7,7,Boots/Knee High/Biviel/7849794.311073.jpg
29923,12924,6462,3231,1616,808,404,202,101,51,25,12,6,3,2,1,1,Boots/Ankle/Franco Sarto/8045158.377600.jpg
29924,15583,7792,3896,1948,974,487,244,123,62,31,16,9,5,3,2,2,Shoes/Heels/Camper/7739925.3.jpg
29925,30518,15261,7631,3817,1911,956,480,241,122,62,32,17,10,8,7,7,Boots/Knee High/Cole Haan/8000914.364098.jpg
29926,29430,14717,7359,3681,1843,922,463,233,118,60,31,17,10,8,7,7,Boots/Knee High/rsvp/8035449.23659.jpg
29927,17932,8967,4484,2243,1122,561,281,142,72,36,18,10,6,4,3,3,Sandals/Flat/Flojos/7695926.14.jpg
29928,16032,8016,4008,2004,1002,501,251,126,64,32,16,9,5,3,2,2,Shoes/Heels/Franco Sarto/8045218.372572.jpg
29929,17146,8574,4287,2144,1073,537,269,136,69,35,18,10,6,4,3,3,Sandals/Flat/Reef/7725764.133653.jpg
29930,867,433,216,108,54,27,13,6,3,1,0,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Merrell/7987130.421.jpg
29931,17834,8918,4459,2230,1116,558,279,141,71,36,18,10,6,4,3,3,Sandals/Flat/Bella-Vita/7393864.72.jpg
29932,27068,13535,6768,3385,1694,847,425,214,108,55,28,15,8,6,5,5,Shoes/Flats/Kid Express/7925904.89.jpg
29933,18821,9411,4706,2354,1178,589,295,149,75,38,19,10,6,4,3,3,Sandals/Flat/Cushe/7751280.216.jpg
29934,21561,10782,5391,2697,1350,675,338,170,86,43,22,12,7,5,4,4,Boots/Mid-Calf/Caterpillar/7723127.264879.jpg
29935,24490,12246,6123,3063,1533,767,385,194,98,50,26,14,8,6,5,5,Shoes/Flats/Jessica Simpson/8043223.376978.jpg
29936,32350,16178,8090,4047,2026,1015,510,257,130,66,35,19,12,10,9,9,Shoes/Clogs and Mules/Patagonia/7892296.3.jpg
29937,31633,15819,7910,3957,1981,992,498,250,126,64,33,18,11,9,8,8,Shoes/Oxfords/Nunn Bush/8036255.184651.jpg
29938,19392,9697,4849,2425,1213,607,304,153,77,39,20,11,6,4,3,3,Sandals/Flat/OluKai/7280540.273262.jpg
29939,21900,10951,5476,2739,1371,686,344,173,88,44,22,12,7,5,4,4,Boots/Mid-Calf/Baffin/7486154.3.jpg
29940,2441,1220,610,305,152,76,38,19,9,4,2,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Saucony/7787539.287535.jpg
29941,1928,964,482,241,120,60,30,15,7,3,1,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Creative Recreation Kids/8036516.394023.jpg
29942,12484,6242,3121,1561,780,390,195,98,49,24,12,6,3,2,1,1,Boots/Ankle/Red Wing Heritage/8010039.366429.jpg
29943,20636,10319,5160,2581,1291,646,323,163,82,41,21,11,6,4,3,3,Sandals/Flat/Sam Edelman/7515478.240626.jpg
29944,18990,9496,4748,2375,1188,594,297,150,76,38,19,10,6,4,3,3,Sandals/Flat/Sergio Rossi/7996949.363104.jpg
29945,29806,14905,7453,3728,1866,934,469,236,119,61,31,17,10,8,7,7,Boots/Knee High/Sergio Rossi/8005756.34187.jpg
29946,4458,2229,1114,557,278,139,69,34,17,8,4,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Twig Kids/7924203.158.jpg
29947,28502,14253,7127,3565,1784,892,448,225,114,58,30,16,9,7,6,6,Shoes/Loafers/SKECHERS/7974903.3.jpg
29948,6035,3017,1508,754,377,188,94,47,23,11,5,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/The North Face/7896326.328471.jpg
29949,18380,9191,4596,2299,1150,575,288,145,73,37,19,10,6,4,3,3,Sandals/Flat/Roxy/8089601.385.jpg
29950,25148,12575,6288,3145,1574,787,395,199,101,51,26,14,8,6,5,5,Shoes/Flats/Sanuk Kids/7909308.25894.jpg
29951,24148,12075,6038,3020,1511,756,379,191,97,49,25,13,7,5,4,4,Boots/Mid-Calf/Stetson/8042688.20.jpg
29952,32998,16502,8252,4128,2067,1035,520,262,132,67,35,19,12,10,9,9,Shoes/Clogs and Mules/Birki's/7792828.464.jpg
29953,15988,7994,3997,1999,1000,500,250,126,64,32,16,9,5,3,2,2,Shoes/Heels/Nine West/8075881.64148.jpg
29954,29590,14797,7399,3701,1853,927,465,234,118,60,31,17,10,8,7,7,Boots/Knee High/Cordani/8025239.3.jpg
29955,16577,8289,4145,2073,1037,519,260,131,66,33,17,9,5,3,2,2,Shoes/Heels/Nine West/8076903.52294.jpg
29956,22117,11060,5530,2766,1384,692,347,175,89,45,23,12,7,5,4,4,Boots/Mid-Calf/Finn Comfort/8013402.407519.jpg
29957,9650,4825,2413,1207,603,301,151,76,38,19,9,5,3,2,1,1,Boots/Ankle/Frye/101178.238499.jpg
29958,28101,14052,7027,3515,1759,880,442,222,112,57,29,16,9,7,6,6,Shoes/Loafers/Clarks/7993085.72.jpg
29959,31146,15576,7789,3896,1950,976,490,246,124,63,33,18,11,9,8,8,Shoes/Oxfords/Blowfish/8069913.388108.jpg
29960,25223,12613,6307,3155,1579,790,396,199,101,51,26,14,8,6,5,5,Shoes/Flats/Vaneli/7656530.11415.jpg
29961,25909,12956,6478,3240,1621,811,407,205,104,53,27,14,8,6,5,5,Shoes/Flats/Circus by Sam Edelman/8143156.13456.jpg
29962,29144,14574,7288,3646,1825,913,458,230,116,59,30,16,9,7,6,6,Shoes/Loafers/Vince Camuto/8128431.3.jpg
29963,26987,13495,6748,3375,1689,845,424,213,108,55,28,15,8,6,5,5,Shoes/Flats/Dirty Laundry/8106272.3.jpg
29964,11269,5634,2817,1409,704,352,176,88,44,22,11,6,3,2,1,1,Boots/Ankle/Salomon/7735351.330259.jpg
29965,14644,7322,3661,1831,916,458,229,115,58,29,15,8,5,3,2,2,Shoes/Heels/Sam Edelman/8049088.307257.jpg
29966,12167,6083,3042,1521,760,380,190,95,48,24,12,6,3,2,1,1,Boots/Ankle/Clarks/7993141.665.jpg
29967,30873,15439,7720,3862,1933,968,486,244,123,63,33,18,11,9,8,8,Shoes/Oxfords/UGG Collection/8031945.275.jpg
29968,10951,5475,2738,1369,684,342,171,86,43,21,10,5,3,2,1,1,Boots/Ankle/Kate Spade New York/8009844.9609.jpg
29969,34989,17499,8751,4379,2194,1101,554,281,144,75,42,26,19,17,16,16,Shoes/Crib Shoes/UGG Kids/7972525.353775.jpg
29970,32946,16476,8239,4122,2064,1034,519,261,132,67,35,19,12,10,9,9,Shoes/Clogs and Mules/Alegria/7822230.136927.jpg
29971,6575,3287,1643,821,410,205,102,51,25,12,6,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Giro/8004011.55317.jpg
29972,18632,9317,4659,2330,1166,583,292,147,74,37,19,10,6,4,3,3,Sandals/Flat/Keen/7128854.51.jpg
29973,10257,5128,2564,1282,641,320,160,80,40,20,10,5,3,2,1,1,Boots/Ankle/Dr. Martens/8004425.49472.jpg
29974,24035,12019,6010,3006,1504,752,377,190,96,48,24,13,7,5,4,4,Boots/Mid-Calf/Superfit/7827424.2294.jpg
29975,19981,9991,4996,2499,1250,625,313,158,80,40,20,11,6,4,3,3,Sandals/Flat/Reef/7502046.3.jpg
29976,2410,1205,602,301,150,75,37,18,9,4,2,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Macbeth/7810900.20422.jpg
29977,22492,11247,5624,2813,1408,704,353,178,90,45,23,12,7,5,4,4,Boots/Mid-Calf/Tundra Kids Boots/7452246.144.jpg
29978,32755,16381,8192,4098,2052,1028,516,260,131,67,35,19,12,10,9,9,Shoes/Clogs and Mules/Spirit by Lucchese/8088725.191.jpg
29979,27663,13833,6917,3460,1732,866,435,219,111,57,29,16,9,7,6,6,Shoes/Loafers/Stuart Weitzman/7976615.355792.jpg
29980,29115,14559,7280,3642,1823,912,458,230,116,59,30,16,9,7,6,6,Shoes/Loafers/SoftWalk/7987814.504.jpg
29981,19938,9970,4985,2493,1247,624,312,157,79,40,20,11,6,4,3,3,Sandals/Flat/Indigo by Clarks/7892495.82614.jpg
29982,10997,5498,2749,1375,687,343,172,86,43,21,10,5,3,2,1,1,Boots/Ankle/SKECHERS/8048431.325.jpg
29983,28621,14312,7157,3580,1792,896,450,226,114,58,30,16,9,7,6,6,Shoes/Loafers/Minnetonka/101430.352.jpg
29984,30269,15137,7569,3786,1895,948,476,239,121,62,32,17,10,8,7,7,Boots/Knee High/Gabriella Rocha/8012715.3.jpg
29985,19794,9898,4949,2475,1238,619,310,156,79,40,20,11,6,4,3,3,Sandals/Flat/DV by Dolce Vita/7943201.3.jpg
29986,27484,13744,6873,3438,1721,861,432,217,110,56,29,16,9,7,6,6,Shoes/Loafers/SKECHERS/8078843.278.jpg
29987,32792,16399,8201,4103,2054,1029,517,260,131,67,35,19,12,10,9,9,Shoes/Clogs and Mules/Haflinger/7801941.9.jpg
29988,10621,5310,2655,1328,664,332,166,83,42,21,10,5,3,2,1,1,Boots/Ankle/Born/7985942.3.jpg
29989,11895,5947,2974,1487,743,371,186,93,47,23,11,6,3,2,1,1,Boots/Ankle/Magnanni/8033950.374338.jpg
29990,29480,14742,7372,3688,1846,924,464,233,118,60,31,17,10,8,7,7,Boots/Knee High/Nine West/8046472.687.jpg
29991,22934,11468,5734,2868,1435,718,360,181,92,46,23,12,7,5,4,4,Boots/Mid-Calf/Timberland PRO/7149582.22049.jpg
29992,18594,9298,4649,2325,1163,582,291,147,74,37,19,10,6,4,3,3,Sandals/Flat/Teva/7373804.5630.jpg
29993,32076,16041,8021,4012,2008,1005,504,253,128,65,34,18,11,9,8,8,Shoes/Oxfords/Not Rated/8112661.9.jpg
29994,29398,14701,7351,3677,1841,921,462,232,117,60,31,17,10,8,7,7,Boots/Knee High/Diane Von Furstenberg/7967842.60.jpg
29995,3671,1835,917,458,229,114,57,28,14,7,3,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Geox Kids/8016644.110789.jpg
29996,25590,12796,6398,3200,1601,801,402,202,102,52,27,14,8,6,5,5,Shoes/Flats/Aster Kids/8017447.308680.jpg
29997,14096,7048,3524,1762,881,441,221,111,56,28,14,8,5,3,2,2,Shoes/Heels/Jessica Simpson/8082276.393493.jpg
29998,19046,9524,4762,2382,1192,596,298,150,76,38,19,10,6,4,3,3,Sandals/Flat/Cole Haan/7644376.89.jpg
29999,23094,11548,5774,2888,1445,723,362,182,92,46,23,12,7,5,4,4,Boots/Mid-Calf/Frye/7970232.106.jpg
30000,1781,890,445,222,111,55,27,13,6,3,1,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/New Balance Kids/8023623.147.jpg
30001,29375,14690,7346,3675,1840,921,462,232,117,60,31,17,10,8,7,7,Boots/Knee High/Call it SPRING/8056764.3.jpg
30002,22512,11257,5629,2816,1409,705,353,178,90,45,23,12,7,5,4,4,Boots/Mid-Calf/Frye/8008957.366108.jpg
30003,12160,6080,3040,1520,760,380,190,95,48,24,12,6,3,2,1,1,Boots/Ankle/Red Wing Heritage/7546200.5630.jpg
30004,13785,6893,3447,1724,862,431,216,109,55,28,14,8,5,3,2,2,Shoes/Heels/Gentle Souls/7834847.947.jpg
30005,24731,12367,6184,3093,1548,774,388,195,99,50,26,14,8,6,5,5,Shoes/Flats/Naot Footwear/7670951.247178.jpg
30006,16679,8340,4170,2085,1043,522,261,131,66,33,17,9,5,3,2,2,Shoes/Heels/Kate Spade New York/8050977.135373.jpg
30007,10837,5418,2709,1355,677,338,169,85,43,21,10,5,3,2,1,1,Boots/Ankle/Beeko/7999610.574.jpg
30008,4903,2451,1225,612,306,153,76,38,19,9,4,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Reebok/8037482.310169.jpg
30009,28586,14295,7148,3576,1790,895,449,226,114,58,30,16,9,7,6,6,Shoes/Loafers/Sperry Top-Sider/7969678.3.jpg
30010,5437,2718,1359,679,339,169,84,42,21,10,5,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Keds Kids/7237367.2127.jpg
30011,25642,12822,6411,3207,1605,803,403,203,103,52,27,14,8,6,5,5,Shoes/Flats/Seychelles/8013833.3.jpg
30012,34598,17303,8653,4329,2167,1086,545,275,139,71,38,22,15,13,12,12,Shoes/Firstwalker/Stride Rite/7999850.363916.jpg
30013,9985,4992,2496,1248,624,312,156,78,39,19,9,5,3,2,1,1,Boots/Ankle/La Sportiva/8077686.19.jpg
30014,11302,5651,2826,1413,706,353,177,89,45,22,11,6,3,2,1,1,Boots/Ankle/Belle by Sigerson Morrison/7995768.199935.jpg
30015,24743,12373,6187,3095,1549,775,389,196,99,50,26,14,8,6,5,5,Shoes/Flats/Arcopedico/7527824.117039.jpg
30016,7757,3878,1939,969,484,242,121,60,30,15,7,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/K-Swiss Kids/7980873.357505.jpg
30017,33945,16976,8489,4247,2126,1065,535,269,136,69,36,20,13,11,10,10,Slippers/Slipper Flats/Minnetonka/7254816.7647.jpg
30018,1820,910,455,227,113,56,28,14,7,3,1,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Supra/7422567.815.jpg
30019,503,251,125,62,31,15,7,3,1,0,0,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Nike/8018773.369325.jpg
30020,31514,15760,7881,3942,1973,988,496,249,126,64,33,18,11,9,8,8,Shoes/Oxfords/Dockers/8023569.371038.jpg
30021,28370,14187,7094,3549,1776,888,446,224,113,58,30,16,9,7,6,6,Shoes/Loafers/Primigi Kids/8021127.72.jpg
30022,12449,6224,3112,1556,778,389,195,98,49,24,12,6,3,2,1,1,Boots/Ankle/Crocs Kids/7814165.183092.jpg
30023,24203,12103,6052,3027,1515,758,380,191,97,49,25,13,7,5,4,4,Boots/Mid-Calf/Frye/7248365.351572.jpg
30024,8757,4378,2189,1094,547,273,136,68,34,17,8,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/etnies/7966525.144.jpg
30025,11244,5622,2811,1406,703,351,176,88,44,22,11,6,3,2,1,1,Boots/Ankle/DC/8032978.859.jpg
30026,21289,10646,5323,2663,1333,667,334,168,85,43,22,12,7,5,4,4,Boots/Mid-Calf/Donald J Pliner/7160368.607.jpg
30027,34315,17161,8582,4294,2150,1077,541,272,138,70,37,21,14,12,11,11,Shoes/Boat Shoes/Frye/7599417.714.jpg
30028,9462,4731,2366,1183,591,295,148,74,37,18,9,5,3,2,1,1,Boots/Ankle/Caterpillar/7185823.300.jpg
30029,5523,2761,1380,690,345,172,86,43,21,10,5,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/New Balance/8025508.3.jpg
30030,9172,4586,2293,1147,573,286,143,72,36,18,9,5,3,2,1,1,Boots/Ankle/Nine West/8077092.216.jpg
30031,11178,5589,2795,1398,699,349,175,88,44,22,11,6,3,2,1,1,Boots/Ankle/Born/7991533.358757.jpg
30032,14297,7149,3575,1788,894,447,224,113,57,29,15,8,5,3,2,2,Shoes/Heels/Truth or Dare By Madonna/8122699.3.jpg
30033,31842,15924,7963,3983,1994,998,501,252,127,65,34,18,11,9,8,8,Shoes/Oxfords/Lloyd/8045772.38751.jpg
30034,10094,5047,2524,1262,631,315,158,79,40,20,10,5,3,2,1,1,Boots/Ankle/Vivienne Westwood/7888590.324923.jpg
